Datetime,Open,High,Low,Close,Volume
2024-07-01 09:15:00+05:30,129600.5,130500.0,128499.95,128529.8,1508
2024-07-01 09:30:00+05:30,128529.8,128561.5,127866.0,128200.3,658
2024-07-01 09:45:00+05:30,128200.3,128261.05,127800.05,127866.0,377
2024-07-01 10:00:00+05:30,127801.6,128653.8,127701.5,128653.8,697
2024-07-01 10:15:00+05:30,128653.8,128764.9,128034.65,128385.3,536
2024-07-01 10:30:00+05:30,128385.3,128385.35,128022.15,128064.5,208
2024-07-01 10:45:00+05:30,128050.0,128299.75,128025.0,128107.4,181
2024-07-01 11:00:00+05:30,128107.45,128224.95,128076.0,128080.85,82
2024-07-01 11:15:00+05:30,128080.85,128637.85,128000.05,128520.45,255
2024-07-01 11:30:00+05:30,128520.45,128520.45,128160.25,128311.9,109
2024-07-01 11:45:00+05:30,128311.9,128311.9,128128.15,128220.0,92
2024-07-01 12:00:00+05:30,128220.0,128300.0,128025.05,128184.6,139
2024-07-01 12:15:00+05:30,128184.6,128449.2,128027.05,128200.05,499
2024-07-01 12:30:00+05:30,128200.05,129000.0,128090.4,128810.65,839
2024-07-01 12:45:00+05:30,128810.65,129777.0,128810.65,129620.05,679
2024-07-01 13:00:00+05:30,129620.05,130364.6,129620.05,130338.85,921
2024-07-01 13:15:00+05:30,130338.85,130480.0,130117.2,130384.95,475
2024-07-01 13:30:00+05:30,130384.95,130384.95,129409.05,129478.85,346
2024-07-01 13:45:00+05:30,129478.85,129799.95,129371.8,129744.55,247
2024-07-01 14:00:00+05:30,129744.55,129878.0,129535.6,129750.0,178
2024-07-01 14:15:00+05:30,129750.0,130322.65,129600.0,129900.25,531
2024-07-01 14:30:00+05:30,129900.25,130000.0,129700.0,129805.9,153
2024-07-01 14:45:00+05:30,129805.9,129899.3,129611.1,129685.65,201
2024-07-01 15:00:00+05:30,129685.65,129850.0,129617.35,129651.0,455
2024-07-01 15:15:00+05:30,129651.5,129800.6,129454.7,129742.7,591
2024-07-02 09:15:00+05:30,129770.0,129959.95,129407.6,129457.0,548
2024-07-02 09:30:00+05:30,129599.35,129799.6,129011.45,129011.45,359
2024-07-02 09:45:00+05:30,129136.8,129136.8,128789.1,129049.95,254
2024-07-02 10:00:00+05:30,129049.95,129399.9,128900.0,129398.95,184
2024-07-02 10:15:00+05:30,129398.95,129674.95,129200.15,129638.8,171
2024-07-02 10:30:00+05:30,129638.8,129638.8,129409.7,129500.0,97
2024-07-02 10:45:00+05:30,129500.0,129859.95,129361.35,129824.8,156
2024-07-02 11:00:00+05:30,129824.8,129839.95,129679.15,129784.85,81
2024-07-02 11:15:00+05:30,129784.85,129784.85,129610.0,129699.55,107
2024-07-02 11:30:00+05:30,129699.55,129719.95,129021.95,129107.05,343
2024-07-02 11:45:00+05:30,129107.05,129199.75,129011.1,129100.0,142
2024-07-02 12:00:00+05:30,129100.0,129100.0,128645.75,128700.0,275
2024-07-02 12:15:00+05:30,128700.0,129045.8,128700.0,128948.45,113
2024-07-02 12:30:00+05:30,128948.45,128948.45,128291.8,128446.6,438
2024-07-02 12:45:00+05:30,128446.6,128761.1,128300.0,128405.8,204
2024-07-02 13:00:00+05:30,128405.8,128650.0,128125.1,128616.8,280
2024-07-02 13:15:00+05:30,128616.8,128952.9,128523.55,128817.05,186
2024-07-02 13:30:00+05:30,128817.05,129089.95,128778.5,129050.0,184
2024-07-02 13:45:00+05:30,129050.0,129100.0,128990.35,128997.55,129
2024-07-02 14:00:00+05:30,128997.55,129125.0,128997.55,129000.0,122
2024-07-02 14:15:00+05:30,129000.0,129370.9,129000.0,129312.05,351
2024-07-02 14:30:00+05:30,129312.05,129424.95,128915.35,129020.0,351
2024-07-02 14:45:00+05:30,129020.0,129059.05,128867.1,128867.1,217
2024-07-02 15:00:00+05:30,128975.75,129000.0,128544.85,128690.85,385
2024-07-02 15:15:00+05:30,128690.85,128950.0,128505.05,128670.45,508
2024-07-03 09:15:00+05:30,129222.5,129222.5,128650.0,128818.4,484
2024-07-03 09:30:00+05:30,128818.4,129325.05,128747.9,128983.9,249
2024-07-03 09:45:00+05:30,128983.9,129099.7,128550.0,128622.55,257
2024-07-03 10:00:00+05:30,128622.55,128699.95,128421.1,128463.0,180
2024-07-03 10:15:00+05:30,128463.0,128565.5,128266.5,128266.5,224
2024-07-03 10:30:00+05:30,128250.05,128458.95,128200.0,128400.0,174
2024-07-03 10:45:00+05:30,128399.95,128399.95,128030.15,128199.6,245
