Datetime,Symbol,Gap,Previous_Day_Return,RVOL,ORB_High,ORB_Low,ORB_Range,ORB_Percent,ORB_Body,VWAP_Distance,ATR_Percent,EMA20_Distance,Future_15m,Future_30m,Future_60m,RS_15,RS_30,RS_60
2026-04-06 09:15:00+05:30,ASIANPAINT.NS,0.6174,-0.0461,1.6755,2183.8999,2150.0,33.8999,1.5523,1.1539,-0.2572,0.4944,-0.1674,-0.1205,-0.1344,0.2038,-0.5437,-0.5895,-0.1619
2026-04-07 09:15:00+05:30,ASIANPAINT.NS,-0.7005,-0.16,0.3718,2169.0,2146.0,23.0,1.0604,0.106,0.2839,0.4971,-0.2931,-0.2492,-0.0646,0.66,-0.8058,-0.9644,-0.7148
2026-04-08 09:15:00+05:30,ASIANPAINT.NS,6.3215,-0.0686,4.5747,2327.8,2276.7,51.1001,2.1984,1.6994,-0.5037,0.7274,4.3594,0.4814,0.1794,-0.8884,4.5147,4.443,4.5721
2026-04-09 09:15:00+05:30,ASIANPAINT.NS,-0.6127,0.0701,0.334,2286.8999,2252.2,34.7,1.528,0.6165,0.4528,0.4142,0.775,-0.0306,-0.512,-0.5689,0.0,0.0701,0.5279
2026-04-10 09:15:00+05:30,ASIANPAINT.NS,0.3705,-0.0617,2.7631,2312.1001,2275.6001,36.5,1.604,1.5117,0.4683,0.3587,1.6092,1.5065,1.8009,2.5195,1.8878,1.8249,1.9822
2026-04-13 09:15:00+05:30,ASIANPAINT.NS,-2.9483,0.0169,1.016,2303.7,2262.7,41.0,1.7895,0.4146,0.5068,0.5787,-2.1131,1.3214,1.417,1.8734,-2.5458,-2.5293,-2.7683
2026-04-15 09:15:00+05:30,ASIANPAINT.NS,1.9597,0.017,0.4114,2424.8,2381.1001,43.7,1.822,0.5462,-0.4881,0.4653,1.2606,0.9391,1.1612,1.2283,1.4028,1.4201,1.132
2026-04-16 09:15:00+05:30,ASIANPAINT.NS,0.9463,-0.2185,0.7038,2442.8999,2414.1001,28.7998,1.1789,0.5322,0.0384,0.3057,0.6523,-0.572,-0.1811,0.0041,0.4091,0.1897,0.4257
2026-04-17 09:15:00+05:30,ASIANPAINT.NS,-0.3893,0.0123,0.7047,2446.8,2417.8999,28.9001,1.1889,0.6582,0.3953,0.3775,0.5031,-0.2738,0.5599,0.8991,0.2664,0.2787,0.361
2026-04-20 09:15:00+05:30,ASIANPAINT.NS,-0.5017,0.2596,1.2201,2495.0,2457.7,37.3,1.5168,0.9271,0.152,0.3784,0.5455,-0.6769,-0.3626,1.4303,0.4208,0.6815,0.8492
2026-04-21 09:15:00+05:30,ASIANPAINT.NS,0.1273,-0.1311,1.3063,2536.2,2513.8,22.3999,0.8898,0.6276,0.2163,0.5955,2.0307,0.4421,0.9948,1.2751,0.7557,0.6236,2.4343
2026-04-22 09:15:00+05:30,ASIANPAINT.NS,-0.6133,0.0157,0.6092,2542.0,2517.8,24.2,0.9573,0.1503,-0.1503,0.3914,-0.4673,0.3922,1.0221,1.0221,-0.7627,-0.7471,-0.5516
2026-04-23 09:15:00+05:30,ASIANPAINT.NS,-1.4357,0.0468,1.0875,2529.6001,2515.3999,14.2002,0.5621,0.3048,-0.1005,0.3792,-1.4462,0.004,0.5122,0.2819,-1.7361,-1.6901,-1.958
2026-04-24 09:15:00+05:30,ASIANPAINT.NS,0.0635,-0.2137,0.538,2535.1001,2516.1001,19.0,0.7531,0.222,-0.2167,0.345,-0.4539,-0.4886,-0.6475,-0.437,-0.1586,-0.372,0.0556
2026-04-27 09:15:00+05:30,ASIANPAINT.NS,0.3541,0.0081,1.0484,2514.0,2491.8,22.2,0.8902,0.7418,0.2527,0.3767,0.8217,-0.3184,0.2229,-0.2667,1.0985,1.1067,1.0051
2026-04-28 09:15:00+05:30,ASIANPAINT.NS,-0.3742,-0.1166,0.8582,2492.1001,2458.0,34.1001,1.3773,0.4847,0.3455,0.3709,-0.1187,-0.1769,-0.406,0.2452,0.1086,-0.008,0.0322
2026-04-29 09:15:00+05:30,ASIANPAINT.NS,0.5619,-0.357,1.678,2469.8999,2439.3,30.5999,1.2389,0.7247,-0.0706,0.4512,-0.9016,-0.1998,-0.2039,-0.106,-0.1669,-0.5233,-0.9413
2026-04-30 09:15:00+05:30,ASIANPAINT.NS,-1.1127,-0.1267,0.4704,2423.3999,2409.0,14.3999,0.5957,0.1986,-0.1049,0.4184,-1.6868,0.1534,0.2238,0.058,-1.3091,-1.4341,-1.8272
2026-05-04 09:15:00+05:30,ASIANPAINT.NS,0.5758,0.2087,5.48,2506.8999,2462.8999,44.0,1.7865,1.2343,0.2251,0.5182,2.1706,0.385,0.1083,-0.0642,1.8172,2.0297,1.6802
2026-05-05 09:15:00+05:30,ASIANPAINT.NS,-1.1437,-0.0775,0.1945,2453.0,2418.2,34.8,1.438,0.9752,0.2215,0.3996,-0.5121,-0.135,-0.2251,-0.5483,-0.1797,-0.2571,-0.3141
2026-05-06 09:15:00+05:30,ASIANPAINT.NS,1.037,-0.0041,2.3171,2465.2,2440.8,24.3999,0.9938,0.2159,-0.0843,0.3712,0.7243,-0.2,-0.2204,-0.0367,0.8189,0.8148,0.9852
2026-05-07 09:15:00+05:30,ASIANPAINT.NS,0.5836,-0.0595,1.6135,2540.7,2511.6001,29.0999,1.1485,0.4144,-0.0779,0.475,1.2929,0.2735,0.0159,0.0238,0.1667,0.1071,0.4819
2026-05-08 09:15:00+05:30,ASIANPAINT.NS,-0.4189,0.0198,1.3352,2571.0,2520.0,51.0,2.0238,1.7024,0.4547,0.5499,1.2546,-0.6282,-0.6204,0.3941,1.2764,1.2964,1.3765
2026-05-11 09:15:00+05:30,ASIANPAINT.NS,-1.1115,0.0038,1.0605,2598.3,2559.3,39.0,1.5168,0.2178,-0.0517,0.4441,-0.4755,0.3648,0.2367,0.2057,-0.8961,-0.8923,-1.0065
2026-05-12 09:15:00+05:30,ASIANPAINT.NS,-0.8184,-0.0156,0.4146,2555.7,2531.8999,23.8,0.9351,0.5108,-0.3071,0.5219,-1.6783,0.1461,-0.0237,-0.2567,-1.325,-1.3403,-1.8414
2026-05-13 09:15:00+05:30,ASIANPAINT.NS,1.8461,0.1637,4.7209,2612.7,2554.3,58.3999,2.2863,1.3976,0.1676,0.5962,2.5872,-0.2741,0.5753,1.0541,3.2695,3.4386,3.1831
2026-05-14 09:15:00+05:30,ASIANPAINT.NS,0.5354,-0.0306,0.3979,2662.5,2629.0,33.5,1.2742,1.0917,0.3007,0.4628,1.5754,-0.2295,-0.5155,-0.8579,1.6329,1.6018,1.4699
2026-05-15 09:15:00+05:30,ASIANPAINT.NS,0.088,-0.3697,0.3552,2616.3,2600.0,16.3,0.623,0.2026,0.0728,0.371,-0.4715,0.1915,0.1762,0.5362,-0.1148,-0.484,-0.3853
2026-05-18 09:15:00+05:30,ASIANPAINT.NS,-0.7023,-0.0269,1.4598,2590.2,2567.0,23.2,0.8967,0.5411,-0.1371,0.4824,-1.4209,-0.0738,-0.2137,-0.4275,-1.2396,-1.2662,-0.9278
2026-05-19 09:15:00+05:30,ASIANPAINT.NS,0.1874,0.0153,1.3913,2645.5,2615.5,30.0,1.1455,0.5231,0.0532,0.3416,0.9356,-0.2279,-0.5128,-0.0228,0.7116,0.727,0.8891
2026-05-20 09:15:00+05:30,ASIANPAINT.NS,-0.9201,-0.1614,0.8402,2587.0,2572.5,14.5,0.5634,0.1632,-0.0478,0.2987,-1.2651,0.8689,1.1133,0.7526,-0.7584,-0.9186,-1.0213
2026-05-21 09:15:00+05:30,ASIANPAINT.NS,1.0544,-0.0115,1.5962,2648.2,2626.0,22.2,0.8454,0.278,-0.0961,0.4123,0.97,-0.0228,-0.0873,-0.6494,1.3353,1.3236,0.9546
2026-05-22 09:15:00+05:30,ASIANPAINT.NS,0.1462,0.0385,0.9183,2628.3999,2600.5,27.8999,1.072,0.8607,0.2687,0.3279,0.446,0.7543,1.1619,0.9143,1.0082,1.047,0.6403
2026-05-25 09:15:00+05:30,ASIANPAINT.NS,1.4547,-0.0757,0.8422,2684.0,2666.7,17.3,0.646,0.28,-0.1159,0.4429,0.7907,-0.0973,-0.0449,0.1123,1.1705,1.0939,0.5913
2026-05-26 09:15:00+05:30,ASIANPAINT.NS,0.0301,0.0113,0.5239,2658.8,2648.3,10.5,0.3949,0.2144,-0.0113,0.1917,-0.3252,-0.0792,-0.1357,0.147,-0.1843,-0.1731,-0.143
2026-05-27 09:15:00+05:30,ASIANPAINT.NS,0.3706,-0.2189,1.9248,2676.8999,2651.1001,25.7998,0.9721,0.569,0.125,0.289,0.6087,-0.1087,0.0712,-0.0749,0.9417,0.7208,1.0526
2026-05-29 09:15:00+05:30,ASIANPAINT.NS,0.785,0.1273,0.6566,2696.0,2655.3999,40.6001,1.5059,1.135,-0.257,0.3414,-0.2775,0.075,0.5928,0.0976,-0.3589,-0.2321,-0.2433
2026-06-01 09:15:00+05:30,ASIANPAINT.NS,2.448,0.2326,8.3529,2778.1001,2737.0,41.1001,1.5016,1.3043,0.3656,1.2615,3.1404,-1.5472,-1.2154,-1.659,3.7842,4.0257,3.3433
2026-06-02 09:15:00+05:30,ASIANPAINT.NS,-0.3602,0.1139,0.2476,2650.6001,2613.3999,37.2002,1.4157,0.7497,0.3868,0.494,-0.612,-0.1851,-0.5477,-0.272,0.3868,0.5011,0.3563
2026-06-03 09:15:00+05:30,ASIANPAINT.NS,-0.5107,0.0038,0.809,2659.0,2626.6001,32.3999,1.2229,0.2718,0.3475,0.5084,0.2258,0.4743,0.128,-0.3614,-0.2403,-0.2366,0.0565
2026-06-04 09:15:00+05:30,ASIANPAINT.NS,0.3358,-0.4994,1.2984,2682.0,2650.3,31.7,1.1922,0.5717,0.1986,0.4106,0.494,0.7442,0.4749,0.7442,0.9094,0.4055,0.1836
2026-06-05 09:15:00+05:30,ASIANPAINT.NS,0.1879,-0.0601,0.6251,2684.2,2665.0,19.2,0.72,0.0075,-0.1946,0.3664,0.1086,0.6375,0.6037,0.7012,0.1954,0.1352,0.3688
2026-06-08 09:15:00+05:30,ASIANPAINT.NS,-1.2702,-0.3759,0.3775,2648.3,2630.1001,18.2,0.6887,0.2081,0.2296,0.4127,-1.3084,0.2341,0.4909,0.3701,-1.0647,-1.4366,-1.7729
2026-06-09 09:15:00+05:30,ASIANPAINT.NS,0.4821,-0.3041,3.0957,2686.1001,2665.8,20.3,0.7609,0.5247,0.1506,0.4402,0.6674,0.1007,0.0597,-0.1454,1.0093,0.7021,0.4118
2026-06-10 09:15:00+05:30,ASIANPAINT.NS,-0.1292,-0.0406,2.3627,2744.0,2704.6001,39.3999,1.4568,1.2682,0.3566,0.3894,1.379,-0.1387,0.0,-0.2884,1.1373,1.0963,0.8803
2026-06-11 09:15:00+05:30,ASIANPAINT.NS,-1.3075,0.0405,0.2017,2703.1001,2679.6001,23.5,0.877,0.765,0.2165,0.3169,-0.8267,0.1333,-0.1518,-0.2296,-0.5525,-0.5122,-0.7572
2026-06-12 09:15:00+05:30,ASIANPAINT.NS,1.0963,0.0558,1.2406,2735.8999,2720.0,15.8999,0.5845,0.1434,-0.0892,0.3917,1.1596,-0.3047,-0.4515,-0.0881,1.2412,1.2977,1.6113
2026-06-15 09:15:00+05:30,ASIANPAINT.NS,2.186,-0.3165,12.0636,2831.3999,2799.0,32.3999,1.1571,0.9786,0.2885,0.5404,3.0721,-1.3935,-1.2591,-1.5774,3.186,2.8594,3.1107
2026-06-16 09:15:00+05:30,ASIANPAINT.NS,0.2667,-0.0913,0.0987,2752.8,2740.2,12.6001,0.4592,0.1494,0.0388,0.2703,-0.0129,-0.1128,0.0982,0.524,0.4166,0.3249,0.2773
2026-06-17 09:15:00+05:30,ASIANPAINT.NS,0.3202,-0.0436,0.4181,2761.2,2751.6001,9.5999,0.3482,0.0363,0.0363,0.1816,0.2472,-0.0073,0.0,-0.2103,0.3566,0.3128,0.4151
2026-06-18 09:15:00+05:30,ASIANPAINT.NS,0.3728,-0.1022,1.9979,2748.1001,2728.5,19.6001,0.7138,0.5936,-0.212,0.2452,-0.3796,0.5532,0.6704,0.6118,-0.223,-0.325,-0.3723
2026-06-19 09:15:00+05:30,ASIANPAINT.NS,-0.4029,-0.0943,0.7806,2748.8,2727.8,21.0,0.7653,0.3061,-0.0682,0.2797,-0.3157,-0.0877,0.011,-0.0439,-0.7078,-0.8014,-0.0219
2026-06-22 09:15:00+05:30,ASIANPAINT.NS,0.3586,0.0916,1.6743,2755.5,2726.6001,28.8999,1.0537,0.4047,-0.2301,0.2973,0.0515,-0.1574,-0.2306,-0.3917,-0.0476,0.044,0.1981
2026-06-23 09:15:00+05:30,ASIANPAINT.NS,-0.4003,-0.0523,1.44,2669.7,2650.1001,19.5999,0.7362,0.0188,0.0476,0.2788,-0.9851,0.1954,0.6988,0.7777,-0.419,-0.4711,-0.7458
2026-06-24 09:15:00+05:30,ASIANPAINT.NS,0.0451,0.0489,0.7699,2679.8,2662.3,17.5,0.6573,0.4658,0.0936,0.2796,0.2574,-0.015,-0.643,-0.1495,0.5111,0.5602,0.5186
2026-06-25 09:15:00+05:30,ASIANPAINT.NS,0.4761,0.1652,1.2935,2681.8,2651.1001,30.7,1.1454,0.9216,-0.2741,0.343,-0.3516,0.0603,1.0356,0.7343,-0.4499,-0.2854,-0.3901
2026-04-06 09:15:00+05:30,BRITANNIA.NS,-0.2106,0.1283,0.6159,5468.5,5415.5,53.0,0.9725,0.2844,-0.0919,0.5113,0.2126,-0.3128,-0.2484,0.5244,-0.4944,-0.3667,-0.147
2026-04-07 09:15:00+05:30,BRITANNIA.NS,-1.084,-0.0903,0.8672,5493.5,5384.0,109.5,2.0,0.2831,0.6323,0.5633,0.0136,-0.7376,-0.6557,0.1275,-0.804,-0.8935,-0.2634
2026-04-08 09:15:00+05:30,BRITANNIA.NS,2.066,0.0632,1.7876,5668.5,5617.0,51.5,0.9105,0.6895,-0.2988,0.4654,1.7543,-0.0089,0.2314,0.2225,1.3623,1.4264,1.8032
2026-04-09 09:15:00+05:30,BRITANNIA.NS,0.3039,-0.0447,0.8651,5655.0,5592.0,63.0,1.1227,0.6504,0.29,0.337,0.9068,-0.4958,-0.8764,-0.54,0.9563,0.9112,1.0647
2026-04-10 09:15:00+05:30,BRITANNIA.NS,-0.2468,-0.1096,1.0509,5493.0,5425.5,67.5,1.2371,0.6231,0.3809,0.6446,-0.1961,-0.5737,-0.1912,0.1275,0.3748,0.2648,0.984
2026-04-13 09:15:00+05:30,BRITANNIA.NS,-0.5578,-0.018,1.8965,5530.0,5445.0,85.0,1.538,0.0181,0.4606,0.3904,0.0848,-0.3439,-0.0724,0.0633,-0.5758,-0.5937,-0.0633
2026-04-15 09:15:00+05:30,BRITANNIA.NS,0.9304,-0.0715,0.5048,5711.0,5628.0,83.0,1.4714,0.2127,-0.4774,0.4118,0.852,0.0,0.3287,0.3997,0.7157,0.6437,0.5448
2026-04-16 09:15:00+05:30,BRITANNIA.NS,-0.0442,0.1949,1.2089,5705.5,5642.5,63.0,1.1146,0.0708,-0.306,0.3642,0.1013,-0.2744,-0.5666,-1.0181,-0.115,0.0797,-0.0266
2026-04-17 09:15:00+05:30,BRITANNIA.NS,0.3393,0.1879,0.508,5629.0,5578.0,51.0,0.9076,0.1602,0.0773,0.3304,0.3378,0.0089,0.8111,1.3725,0.1786,0.3668,0.3937
2026-04-20 09:15:00+05:30,BRITANNIA.NS,0.0174,-0.0087,2.5218,5740.0,5661.5,78.5,1.3676,0.6794,0.0029,0.3414,-0.0884,-0.9647,-0.342,0.1403,-0.6621,-0.6708,-0.3844
2026-04-21 09:15:00+05:30,BRITANNIA.NS,0.2895,-0.1576,0.4543,5725.0,5685.0,40.0,0.6997,0.3061,-0.0701,0.5534,0.0138,0.851,0.8072,1.0528,-0.0175,-0.1752,0.308
2026-04-22 09:15:00+05:30,BRITANNIA.NS,0.4711,0.1286,6.2965,5920.0,5785.0,135.0,2.3018,1.3555,-0.7661,0.5315,0.363,0.1296,0.0086,-0.242,-0.8908,-0.7633,-0.3531
2026-04-23 09:15:00+05:30,BRITANNIA.NS,-0.5857,-0.0437,0.158,5703.5,5655.5,48.0,0.8441,0.1055,0.1525,0.4216,-1.1136,0.3426,0.2108,-0.2547,-0.4808,-0.5242,-1.1547
2026-04-24 09:15:00+05:30,BRITANNIA.NS,0.5025,-0.0264,2.5658,5726.0,5676.0,50.0,0.8772,0.2281,0.1402,0.3695,0.4163,-0.2713,-0.3851,-0.7527,0.7317,0.7051,1.1598
2026-04-27 09:15:00+05:30,BRITANNIA.NS,0.3403,-0.0087,0.3857,5777.5,5725.5,52.0,0.9043,0.3826,-0.2728,0.3785,0.2079,-0.0087,-0.1222,-0.4365,-0.0436,-0.0523,0.0524
2026-04-28 09:15:00+05:30,BRITANNIA.NS,-0.0175,0.0087,2.1528,5734.0,5680.0,54.0,0.9442,0.5158,-0.2046,0.3459,-0.5962,0.0,0.123,-0.4306,-0.5332,-0.5245,-0.6374
2026-04-29 09:15:00+05:30,BRITANNIA.NS,0.2469,0.1059,0.8669,5730.0,5683.5,46.5,0.8181,0.7301,0.2188,0.2919,0.9072,-0.0524,-0.1572,-0.8646,0.9788,1.0858,0.9966
2026-04-30 09:15:00+05:30,BRITANNIA.NS,-0.0525,0.1752,0.3776,5715.0,5670.0,45.0,0.7874,0.6562,-0.1758,0.268,-0.4232,0.4403,0.2994,0.229,-0.7083,-0.5343,-0.743
2026-05-04 09:15:00+05:30,BRITANNIA.NS,0.0699,-0.0436,1.5212,5779.0,5719.0,60.0,1.0471,0.8464,0.3415,0.309,1.0068,0.0519,0.0346,-0.2596,0.9169,0.8728,0.6181
2026-05-05 09:15:00+05:30,BRITANNIA.NS,-0.4483,0.1208,1.4875,5808.5,5767.0,41.5,0.7187,0.0866,-0.2162,0.3572,-0.1237,-0.1387,0.208,0.26,-0.5345,-0.4143,-0.1989
2026-05-06 09:15:00+05:30,BRITANNIA.NS,0.3856,-0.0257,0.4644,5878.0,5831.5,46.5,0.7939,0.0854,-0.0256,0.2856,0.7155,-0.393,-0.9739,-1.2644,0.2999,0.2741,0.4807
2026-05-07 09:15:00+05:30,BRITANNIA.NS,0.2162,0.0432,3.5527,5795.5,5745.0,50.5,0.8714,0.5867,-0.1011,0.2938,-0.5836,0.2343,-0.1215,0.3037,-0.3718,-0.3287,-0.9371
2026-05-08 09:15:00+05:30,BRITANNIA.NS,-4.3445,1.3703,11.9329,5650.0,5525.0,125.0,2.222,1.5732,-0.6044,0.894,-4.2232,0.4425,0.6502,0.9843,-5.8493,-4.5592,-4.1461
2026-05-11 09:15:00+05:30,BRITANNIA.NS,-1.2239,-0.1448,0.1388,5447.5,5395.5,52.0,0.9546,0.7618,-0.1908,0.444,-2.4048,0.185,0.5364,0.8139,-1.9764,-2.1184,-2.1538
2026-05-12 09:15:00+05:30,BRITANNIA.NS,-0.0462,0.0092,0.3399,5420.5,5371.0,49.5,0.9153,0.6564,-0.2877,0.2486,-0.981,-0.1117,-0.4002,-0.1024,-0.7023,-0.6932,-0.794
2026-05-13 09:15:00+05:30,BRITANNIA.NS,0.0936,0.338,0.7348,5353.5,5317.5,36.0,0.6731,0.5423,-0.2064,0.2934,-0.5932,-0.5076,0.2256,0.6768,-0.4492,-0.1127,-0.5887
2026-05-14 09:15:00+05:30,BRITANNIA.NS,0.4029,0.0281,0.9283,5377.0,5357.5,19.5,0.364,0.1307,-0.0342,0.3542,0.1553,-0.5686,-0.7922,-0.3169,0.5341,0.5624,-0.2232
2026-05-15 09:15:00+05:30,BRITANNIA.NS,0.0,0.0,1.7859,5415.5,5367.0,48.5,0.9027,0.5584,0.139,0.2691,0.5428,-0.0925,0.0648,0.0093,0.5584,0.5584,0.5397
2026-05-18 09:15:00+05:30,BRITANNIA.NS,-0.5643,-0.0647,0.6169,5374.5,5304.0,70.5,1.3117,1.2838,-0.4223,0.3467,-1.6159,0.3016,0.1131,0.4995,-1.8409,-1.9044,-1.9497
2026-05-19 09:15:00+05:30,BRITANNIA.NS,-0.0093,-0.0093,0.9023,5435.0,5380.0,55.0,1.0223,0.9015,0.2586,0.3671,0.974,-0.1013,0.2763,0.3961,0.8921,0.8827,0.761
2026-05-20 09:15:00+05:30,BRITANNIA.NS,-0.48,-0.083,2.7338,5390.5,5329.5,61.0,1.1316,0.807,-0.1618,0.3346,-1.1826,-0.0374,-0.0561,-0.0187,-1.2831,-1.3651,-1.0365
2026-05-21 09:15:00+05:30,BRITANNIA.NS,0.3836,0.0749,0.93,5373.0,5344.0,29.0,0.5405,0.1118,0.0062,0.1853,0.1571,-0.5411,-0.6718,-0.5785,0.2713,0.3464,0.2619
2026-05-22 09:15:00+05:30,BRITANNIA.NS,0.1217,0.2534,0.6228,5357.0,5305.0,52.0,0.9726,0.664,-0.2504,0.2838,-0.1508,-0.1318,-0.1318,0.1789,-0.5431,-0.291,-0.1504
2026-05-25 09:15:00+05:30,BRITANNIA.NS,0.7127,-0.0656,0.7401,5369.5,5338.0,31.5,0.5866,0.4935,-0.134,0.2781,0.3057,-0.1965,-0.234,-0.0842,0.2157,0.15,0.2815
2026-05-26 09:15:00+05:30,BRITANNIA.NS,0.1686,0.3289,0.5582,5347.0,5320.0,27.0,0.505,0.4676,-0.1438,0.2396,-0.1027,-0.047,-0.0846,0.047,-0.2997,0.0282,0.0846
2026-05-27 09:15:00+05:30,BRITANNIA.NS,-0.0467,0.2061,1.2229,5346.5,5324.0,22.5,0.4208,0.4021,-0.1282,0.2106,-0.0685,0.1221,0.0094,0.1127,-0.4487,-0.2435,-0.0657
2026-05-29 09:15:00+05:30,BRITANNIA.NS,0.1592,-0.0468,6.0505,5348.5,5292.0,56.5,1.0564,0.7198,-0.1285,0.2502,-0.2499,-0.5085,-0.3955,-0.5085,-0.5618,-0.6083,-0.2817
2026-06-01 09:15:00+05:30,BRITANNIA.NS,-0.4207,0.5576,0.3917,5217.0,5182.5,34.5,0.6624,0.4608,-0.2021,0.4616,-1.4832,-0.0579,0.2218,0.5112,-0.8795,-0.3269,-1.4823
2026-06-02 09:15:00+05:30,BRITANNIA.NS,-0.7271,0.0776,1.391,5132.5,5095.0,37.5,0.7324,0.1172,0.0033,0.3708,-1.2756,-0.1662,-0.1564,-0.2249,-0.8434,-0.7665,-1.4264
2026-06-03 09:15:00+05:30,BRITANNIA.NS,0.4008,-0.1269,0.181,5135.0,5085.0,50.0,0.9737,0.7595,-0.1828,0.3406,-0.4485,-0.0491,-0.3434,-0.1276,-0.3617,-0.4882,-0.3715
2026-06-04 09:15:00+05:30,BRITANNIA.NS,-0.237,0.1186,2.8607,5074.5,5043.5,31.0,0.6137,0.1089,-0.1715,0.2973,-0.418,0.3765,1.0008,1.09,-0.3456,-0.2274,-0.2865
2026-06-05 09:15:00+05:30,BRITANNIA.NS,-0.1765,0.1768,0.5418,5099.0,5084.0,15.0,0.2947,0.0688,-0.072,0.2865,-0.0179,0.0295,0.0492,0.2753,-0.2452,-0.0688,-0.2256
2026-06-08 09:15:00+05:30,BRITANNIA.NS,-0.9862,-0.0488,2.3396,5085.0,5040.0,45.0,0.8876,0.1479,0.1973,0.3334,-0.5135,-0.0492,0.0197,-0.4825,-0.8398,-0.8882,-0.6943
2026-06-09 09:15:00+05:30,BRITANNIA.NS,0.5732,-0.3545,0.6832,5095.0,5066.0,29.0,0.57,0.2162,-0.0459,0.2976,-0.026,-0.1182,0.1182,-0.1379,0.3558,0.0,-0.451
2026-06-10 09:15:00+05:30,BRITANNIA.NS,-0.0783,-0.1076,1.8296,5199.5,5103.5,96.0,1.8811,1.548,0.4004,0.368,1.5674,0.6078,0.6657,0.2315,1.4684,1.3593,1.1911
2026-06-11 09:15:00+05:30,BRITANNIA.NS,-0.2323,0.1163,1.3947,5190.5,5130.0,60.5,1.1737,0.5432,0.287,0.3597,0.1021,-0.0579,-0.357,-0.3184,0.3097,0.4263,0.0579
2026-06-12 09:15:00+05:30,BRITANNIA.NS,0.5281,0.1567,0.5133,5164.0,5131.0,33.0,0.642,0.1459,-0.1945,0.3598,-0.1126,0.4189,0.263,0.1851,0.3814,0.5387,0.2148
2026-06-15 09:15:00+05:30,BRITANNIA.NS,1.6165,-0.0484,1.5915,5249.0,5196.0,53.0,1.0097,0.924,-0.2812,0.3571,0.9374,-0.0673,-0.0673,0.2307,0.6776,0.6289,1.118
2026-06-16 09:15:00+05:30,BRITANNIA.NS,-0.0096,0.1927,0.5532,5229.0,5181.0,48.0,0.9233,0.1154,0.0,0.3012,0.0795,-0.1249,-0.1921,-0.2113,0.1058,0.2987,-0.2396
2026-06-17 09:15:00+05:30,BRITANNIA.NS,0.0479,0.0767,0.8351,5223.0,5197.0,26.0,0.4981,0.0575,0.0895,0.1609,0.1917,-0.0863,-0.0192,0.0671,-0.0096,0.0671,0.1344
2026-06-18 09:15:00+05:30,BRITANNIA.NS,-0.153,-0.0478,1.6876,5229.0,5195.0,34.0,0.6511,0.2298,-0.0256,0.2262,-0.1192,0.0672,0.1344,0.2111,-0.3824,-0.43,-0.1246
2026-06-19 09:15:00+05:30,BRITANNIA.NS,-0.4099,-0.0381,0.3615,5224.5,5199.0,25.5,0.4882,0.0383,0.1246,0.2715,-0.0904,-0.1819,-0.1628,-0.2298,-0.448,-0.486,-0.0096
2026-06-22 09:15:00+05:30,BRITANNIA.NS,0.3463,0.0289,1.3781,5216.0,5195.0,21.0,0.4026,0.278,-0.0512,0.254,0.0035,-0.2115,-0.0288,0.1826,0.0673,0.0962,0.1155
2026-06-23 09:15:00+05:30,BRITANNIA.NS,0.0,-0.0957,0.7431,5232.0,5201.0,31.0,0.5942,0.2683,0.1915,0.2021,0.3886,0.2389,0.4205,0.3823,0.2683,0.1723,0.5091
2026-06-24 09:15:00+05:30,BRITANNIA.NS,0.2103,-0.343,2.1454,5291.0,5236.5,54.5,1.0398,0.7536,0.2182,0.3408,0.7319,-0.6438,-0.9752,-0.0852,0.9655,0.6192,0.6864
2026-06-25 09:15:00+05:30,BRITANNIA.NS,-0.1328,0.0664,0.6158,5277.0,5257.5,19.5,0.3704,0.057,-0.0032,0.1865,0.0972,0.1329,0.4936,0.0,-0.0759,-0.0095,0.2284
2026-04-06 09:15:00+05:30,CIPLA.NS,-0.2013,-0.0084,0.6096,1190.3,1175.9,14.4,1.2101,1.0084,-0.2878,0.4445,-0.7089,0.0594,-0.4329,0.017,-1.2077,-1.2159,-1.05
2026-04-07 09:15:00+05:30,CIPLA.NS,-0.4913,0.0583,1.1445,1195.8,1186.2,9.6001,0.8034,0.1674,0.1119,0.4634,0.0607,0.0503,0.285,1.2741,-0.6578,-0.5999,-0.6247
2026-04-08 09:15:00+05:30,CIPLA.NS,1.0982,0.0,1.3951,1218.3,1209.6,8.7001,0.7159,0.2469,-0.0962,0.3152,0.8349,0.3217,-0.1155,-0.5115,0.8486,0.8486,0.9746
2026-04-09 09:15:00+05:30,CIPLA.NS,-0.0576,-0.0411,1.2365,1226.1,1215.0,11.1,0.9134,0.5349,0.0628,0.3034,0.5961,-0.0982,0.0573,0.5812,0.477,0.4357,0.6923
2026-04-10 09:15:00+05:30,CIPLA.NS,-0.0898,0.0654,0.6995,1234.3,1221.6,12.7001,1.0382,0.891,0.3387,0.2691,0.7383,-0.0162,-0.0081,-0.2998,0.8004,0.8663,0.9075
2026-04-13 09:15:00+05:30,CIPLA.NS,-1.2766,-0.0406,1.3223,1214.1,1203.7,10.4,0.8566,0.6095,-0.1214,0.3504,-1.8178,-0.058,0.1575,0.547,-1.8784,-1.9182,-1.7665
2026-04-15 09:15:00+05:30,CIPLA.NS,0.784,0.0413,0.5771,1224.3,1216.1,8.2001,0.6714,0.0819,0.1147,0.2986,0.652,0.3436,0.1963,0.1963,0.8665,0.9081,0.8998
