Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,56,0.09443749999999998,0.1042,53.57142857142857,0.6989966666666666,-0.6031307692307691,0.09443750000000001
2,56,-0.1665625,-0.0364,48.214285714285715,0.30263333333333337,-0.6033999999999999,-0.16656249999999992
3,56,-0.06934285714285715,-0.1726,44.642857142857146,0.50892,-0.5356838709677418,-0.06934285714285701
4,56,-0.05268035714285714,-0.06384999999999999,41.07142857142857,0.5456608695652174,-0.484384375,-0.06133007812499999
5,56,0.021991071428571426,0.051949999999999996,55.35714285714286,0.43392903225806445,-0.488812,0.0219910714285714
6,56,-0.012369642857142855,-0.066,44.642857142857146,0.363236,-0.3152774193548387,-0.012369642857142815
7,56,-0.015412500000000004,-0.04395,42.857142857142854,0.3797458333333334,-0.31178125,-0.015412499999999996
8,56,-0.014092857142857138,-0.08515,37.5,0.5101571428571428,-0.32864285714285707,-0.01409285714285713
9,56,-0.0741142857142857,-0.09784999999999999,44.642857142857146,0.45838,-0.5035451612903226,-0.07411428571428563
10,56,-0.08138928571428572,-0.08080000000000001,42.857142857142854,0.3542458333333333,-0.42128064516129027,-0.08891215437788022
11,56,0.009923214285714287,-0.0132,48.214285714285715,0.37164814814814806,-0.3385285714285714,0.003878061224489804
12,56,-0.04572321428571429,-0.1307,42.857142857142854,0.46479583333333335,-0.4286125,-0.04572321428571435
13,56,-0.03736428571428572,-0.03815,48.214285714285715,0.35654444444444444,-0.4041068965517241,-0.037364285714285655
14,56,-0.1530125,-0.09839999999999999,39.285714285714285,0.25620454545454546,-0.4304606060606061,-0.16069929653679654
15,56,-0.0033964285714285663,-0.018349999999999998,48.214285714285715,0.33937777777777783,-0.3225310344827586,-0.0033964285714285225
16,56,-0.0051196428571428565,0.0288,53.57142857142857,0.36659,-0.4340153846153847,-0.005119642857142892
17,56,0.0013125000000000042,-0.01975,44.642857142857146,0.34732,-0.2777258064516129,0.0013125000000000775
18,56,0.0028875000000000007,-0.09125,39.285714285714285,0.4816181818181819,-0.30687941176470585,0.002887500000000015
19,56,-0.06381071428571428,-0.0922,44.642857142857146,0.286728,-0.3580533333333333,-0.07020452380952374
20,56,-0.1333339285714286,-0.02435,42.857142857142854,0.25876666666666664,-0.4411967741935484,-0.14121244239631342
21,56,-0.014342857142857138,-0.0503,42.857142857142854,0.3888666666666667,-0.31675,-0.014342857142857157
22,56,-0.022296428571428575,-0.055349999999999996,41.07142857142857,0.32175652173913044,-0.2620909090909091,-0.022296428571428578
23,56,-0.03205714285714286,-0.0092,46.42857142857143,0.17566538461538464,-0.2193965517241379,-0.035974938423645283
24,56,-0.08143392857142857,-0.1452,33.92857142857143,0.2927684210526316,-0.2811916666666667,-0.0864552083333333
25,56,-0.06668214285714286,-0.08085,39.285714285714285,0.25780000000000003,-0.2850242424242424,-0.07177186147186146
26,56,-0.057114285714285715,-0.10575000000000001,35.714285714285715,0.23352499999999998,-0.2185805555555556,-0.05711428571428574
27,56,-0.09553571428571428,-0.048850000000000005,41.07142857142857,0.22708260869565214,-0.3203909090909091,-0.09553571428571433
28,56,-0.004151785714285713,-0.0497,41.07142857142857,0.3691434782608695,-0.2643272727272727,-0.004151785714285705
29,56,-0.009055357142857145,-0.011550000000000001,46.42857142857143,0.31862307692307695,-0.2930433333333333,-0.009055357142857129
30,56,-0.03212678571428572,-0.00595,48.214285714285715,0.22225925925925927,-0.2689689655172414,-0.03212678571428572
