Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,56,0.2271625,0.006199999999999999,50.0,1.1539821428571428,-0.699657142857143,0.22716249999999993
2,56,0.09110357142857144,0.07515,53.57142857142857,0.8365133333333333,-0.7689846153846154,0.09110357142857145
3,56,0.015821428571428583,-0.029249999999999998,50.0,0.63655,-0.6049071428571429,0.015821428571428542
4,56,-0.03152678571428572,-0.0723,46.42857142857143,0.5318923076923077,-0.5198233333333334,-0.03152678571428574
5,56,0.02353214285714286,-0.025849999999999998,48.214285714285715,0.5208259259259259,-0.4394655172413793,0.023532142857142918
6,56,0.10348750000000002,-0.0121,48.214285714285715,0.7218037037037037,-0.47218620689655166,0.10348750000000007
7,56,0.1095,0.0511,55.35714285714286,0.6715000000000001,-0.58738,0.1095000000000001
8,56,0.006396428571428573,-0.02755,50.0,0.6047785714285715,-0.5919857142857143,0.006396428571428581
9,56,0.03635535714285714,-0.04025,46.42857142857143,0.6483423076923077,-0.49403333333333327,0.0363553571428572
10,56,-0.21305714285714286,-0.06225,44.642857142857146,0.400288,-0.7312800000000002,-0.22611571428571434
11,56,0.03884107142857142,0.0148,50.0,0.508375,-0.43069285714285716,0.03884107142857143
12,56,0.17919821428571428,-0.02985,46.42857142857143,0.8699384615384615,-0.4339068965517241,0.1714498768472907
13,56,0.12103928571428571,0.08155,51.78571428571429,0.5645137931034484,-0.3552851851851852,0.1210392857142858
14,56,0.1703125,0.11075,62.5,0.5269228571428571,-0.4240380952380953,0.17031249999999995
15,56,0.043041071428571435,0.03245,51.78571428571429,0.5532310344827586,-0.5049407407407408,0.04304107142857144
16,56,0.13335714285714287,-0.07205,42.857142857142854,0.8806583333333334,-0.42711875,0.13335714285714284
17,56,0.05779821428571428,0.061799999999999994,53.57142857142857,0.4670499999999999,-0.41441538461538463,0.05779821428571422
18,56,-0.003680357142857146,-0.0886,39.285714285714285,0.6023681818181819,-0.3958294117647059,-0.003680357142857138
19,56,0.015133928571428574,0.02045,51.78571428571429,0.453751724137931,-0.455974074074074,0.015133928571428673
20,56,0.32545535714285717,0.10265,60.71428571428571,0.7058441176470588,-0.2749142857142857,0.3205461734693877
21,56,0.13755357142857141,0.0137,50.0,0.654775,-0.3796678571428571,0.13755357142857144
22,56,0.2633553571428571,0.2598,67.85714285714286,0.5789473684210527,-0.40289444444444444,0.2633553571428572
23,56,0.07383392857142858,0.04605,55.35714285714286,0.4072806451612903,-0.33964,0.07383392857142859
24,56,0.10826071428571428,0.0917,53.57142857142857,0.5530299999999999,-0.4049346153846154,0.10826071428571421
25,56,0.01157321428571428,0.04635,50.0,0.5925107142857142,-0.5904518518518519,0.0010294312169311648
26,56,0.037557142857142865,0.00415,50.0,0.5109678571428572,-0.4519962962962963,0.029485780423280455
27,56,0.121625,0.19624999999999998,57.14285714285714,0.68281875,-0.6266333333333334,0.12162499999999998
28,56,0.018308928571428573,-0.11075000000000002,48.214285714285715,0.5803333333333334,-0.5049551724137931,0.01830892857142863
29,56,-0.04254107142857142,-0.0414,46.42857142857143,0.6761730769230769,-0.6883724137931033,-0.05483343596059104
30,56,-0.02893571428571428,0.00325,50.0,0.5254928571428572,-0.5833642857142857,-0.02893571428571423
