Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,56,0.16481250000000003,0.09605,58.92857142857143,0.8766212121212121,-0.856478260869565,0.16481250000000014
2,56,-0.15899642857142857,-0.14395,39.285714285714285,0.6148863636363637,-0.6597441176470589,-0.15899642857142862
3,56,-0.06865714285714286,0.01685,53.57142857142857,0.49831,-0.72285,-0.06865714285714292
4,56,-0.050423214285714286,-0.0488,42.857142857142854,0.5509375,-0.5348733333333334,-0.06952583333333343
5,56,0.08693035714285713,0.14045,60.71428571428571,0.5749147058823528,-0.6672272727272728,0.08693035714285702
6,56,-0.04649821428571428,-0.06015,48.214285714285715,0.4575666666666666,-0.5158,-0.04649821428571427
7,56,-0.007176785714285709,-0.00645,46.42857142857143,0.4994884615384615,-0.4781642857142857,-0.02425408163265305
8,56,-0.028823214285714282,-0.05345,46.42857142857143,0.5494653846153846,-0.5482827586206899,-0.038613977832512414
9,56,-0.06777857142857142,-0.05615,46.42857142857143,0.5185230769230769,-0.5759066666666667,-0.06777857142857144
10,56,-0.0076250000000000024,0.0057,50.0,0.5074785714285714,-0.5629384615384615,-0.027729945054945027
11,56,0.06367678571428571,0.0434,53.57142857142857,0.4580766666666667,-0.407056,0.05640792857142857
12,56,0.01263035714285714,0.006050000000000001,50.0,0.5977321428571429,-0.5724714285714285,0.012630357142857207
13,56,0.06944821428571427,0.0375,51.78571428571429,0.537755172413793,-0.43354814814814824,0.06944821428571424
14,56,-0.09530535714285714,0.0245,53.57142857142857,0.30644333333333335,-0.581216,-0.10568421428571428
15,56,-0.06079642857142858,0.0252,53.57142857142857,0.32027999999999995,-0.5005000000000002,-0.060796428571428696
16,56,0.06072499999999999,0.0406,55.35714285714286,0.5234096774193548,-0.513004,0.060725
17,56,0.018576785714285716,-0.0338,46.42857142857143,0.4425730769230769,-0.34888666666666673,0.0185767857142857
18,56,0.07670357142857143,-0.011550000000000001,48.214285714285715,0.5374222222222222,-0.3522413793103448,0.07670357142857148
19,56,-0.09034821428571428,-0.08825,44.642857142857146,0.351952,-0.4470419354838709,-0.09034821428571421
20,56,-0.13781964285714285,-0.07035,39.285714285714285,0.2964681818181818,-0.4315212121212122,-0.14552537878787886
21,56,-0.022966071428571416,-0.05745,44.642857142857146,0.415912,-0.38946333333333333,-0.029920773809523765
22,56,-0.018276785714285714,-0.05085,37.5,0.3920809523809523,-0.26449142857142854,-0.01827678571428573
23,56,0.01049107142857143,0.03165,50.0,0.3275535714285714,-0.317925925925926,0.004813822751322694
24,56,-0.06894285714285714,-0.06785000000000001,41.07142857142857,0.2990347826086957,-0.33558125000000005,-0.07493537946428573
25,56,-0.09256071428571429,-0.014249999999999999,42.857142857142854,0.29511249999999994,-0.4088699999999999,-0.10716321428571429
26,56,-0.040921428571428574,-0.11205000000000001,33.92857142857143,0.4128684210526316,-0.27394864864864865,-0.04092142857142855
27,56,-0.09202321428571428,-0.04895,42.857142857142854,0.3371166666666667,-0.413878125,-0.0920232142857143
28,56,0.07425357142857143,0.0424,53.57142857142857,0.43861,-0.360004,0.06782492857142858
29,56,-0.025762499999999997,0.0047,50.0,0.2706821428571428,-0.360872,-0.045094928571428605
30,56,-0.06386964285714286,-0.09625,42.857142857142854,0.3162,-0.348921875,-0.06386964285714289
