Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,676,0.03337278106508876,-0.014450000000000001,48.07692307692308,0.44978984615384615,-0.3604131195335277,0.029107537046940496
2,676,-0.025225295857988165,-0.01035,48.22485207100592,0.30624171779141107,-0.3388031884057971,-0.027731236600634562
3,676,0.020325147928994085,-0.0063,48.5207100591716,0.3651375,-0.31092463343108506,0.01710551415086156
4,676,-0.0018205621301775167,-0.01315,46.74556213017752,0.34017183544303803,-0.31242816091954023,-0.007366624158334972
5,676,0.009912869822485206,-0.008199999999999999,48.22485207100592,0.32029263803680985,-0.2848813411078717,0.0069629151068711925
6,676,0.008337426035502958,-0.0043,48.66863905325444,0.3151191489361702,-0.2891979351032448,0.004914965265050364
7,676,-0.010609319526627218,-0.0103,47.633136094674555,0.31644906832298136,-0.31891374269005845,-0.016270510225267293
8,677,-0.0035815361890694235,-0.0151,46.82422451994091,0.31321987381703464,-0.2881456090651558,-0.006560885174972081
9,677,-0.0061333825701624795,-0.018,46.5288035450517,0.3261209523809524,-0.29938487394957985,-0.008344496853394223
10,677,-0.0274493353028065,-0.0242,46.233382570162476,0.2986651757188499,-0.3147904494382022,-0.031169163361160462
11,676,0.0010443786982248498,-0.01735,46.74556213017752,0.33302658227848103,-0.29612011331444765,-0.002021953836096324
12,678,0.006709144542772859,-0.008199999999999999,48.08259587020649,0.32849079754601224,-0.2972150724637681,0.003640552349194137
13,676,0.005777071005917159,-0.00655,47.781065088757394,0.3048105263157895,-0.27645760233918126,0.001278500553652362
14,676,0.015717455621301776,0.0,49.85207100591716,0.29822344213649854,-0.27318024316109424,0.011676327763889133
15,677,-0.0089807976366322,-0.0158,45.937961595273265,0.3023273311897106,-0.28277909604519774,-0.013993130210550014
16,676,0.013935059171597635,-0.015300000000000001,46.15384615384615,0.32570576923076916,-0.2611900849858357,0.009684924652597321
17,676,0.04412633136094674,0.0086,50.44378698224852,0.34256392961876836,-0.2668248466257669,0.04057392955675751
18,677,-0.02160029542097489,-0.0227,46.67651403249631,0.2738892405063291,-0.2833960784313726,-0.023274718336374456
19,676,-0.001628402366863906,-0.025599999999999998,45.26627218934911,0.31305065359477124,-0.27065446927374304,-0.0064329195729067035
20,676,-0.019818491124260353,-0.0207,45.710059171597635,0.3038294498381877,-0.2996664804469274,-0.02380813361541767
21,676,0.012272633136094675,-0.011300000000000001,47.633136094674555,0.31115465838509315,-0.26636376811594203,0.008726369951119084
22,678,0.024240117994100294,0.00795,50.29498525073747,0.3125944281524926,-0.27827129629629627,0.018904532666885188
23,677,-0.012879172821270312,-0.0122,47.26735598227474,0.2797175,-0.2838982658959538,-0.01749199545768909
24,680,-0.010097794117647059,-0.022350000000000002,46.02941176470588,0.30678083067092654,-0.28739916201117316,-0.01390160655603026
25,676,0.005270414201183431,-0.01285,46.89349112426036,0.3130902208201893,-0.2718375,0.002455528846153854
26,677,0.0057187592319054665,0.0107,50.66469719350074,0.3008962099125364,-0.3019325227963526,0.003488829226023976
27,679,0.023992488954344627,0.0,48.89543446244477,0.3271957831325301,-0.2748157738095238,0.01954039247142153
28,677,0.010732348596750369,-0.0143,46.67651403249631,0.32801930379746835,-0.2746105413105413,0.006676062905309588
29,677,0.042478286558345645,0.0,49.039881831610046,0.3209822289156627,-0.23365855855855858,0.038336628208710935
30,656,-0.009015396341463413,-0.029949999999999997,44.359756097560975,0.30953092783505154,-0.27115141242937857,-0.013562142586468262
