Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,52,-0.011711538461538452,-0.13015,42.30769230769231,1.124418181818182,-0.8448733333333333,-0.011711538461538384
2,37,0.08722972972972973,0.0086,51.35135135135135,0.6219052631578948,-0.4771500000000001,0.0872297297297297
3,26,-0.19190384615384615,-0.10869999999999999,46.15384615384615,0.32203333333333334,-0.6324214285714287,-0.1919038461538462
4,20,0.27613499999999996,0.30625,70.0,0.7351071428571428,-0.7948000000000001,0.276135
5,9,0.3053,0.0064,55.55555555555556,0.8952199999999999,-0.4321,0.3053
6,3,0.21573333333333333,0.2702,66.66666666666666,0.40935,-0.1715,0.21573333333333322
7,3,0.3037666666666667,-0.151,33.33333333333333,1.2538,-0.17125,0.3037666666666666
8,1,-0.8568,-0.8568,0.0,0.0,-0.8568,0.0
9,1,-0.4787,-0.4787,0.0,0.0,-0.4787,0.0
10,1,-0.0963,-0.0963,0.0,0.0,-0.0963,0.0
11,1,-0.0206,-0.0206,0.0,0.0,-0.0206,0.0
12,1,0.6148,0.6148,100.0,0.6148,0.0,0.0
13,1,-0.5251,-0.5251,0.0,0.0,-0.5251,0.0
