Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,27,-0.23559629629629628,-0.0122,44.44444444444444,0.4316083333333333,-0.76936,-0.23559629629629636
2,27,0.07057777777777778,0.0763,51.85185185185185,0.4275428571428571,-0.31384615384615383,0.07057777777777774
3,27,0.005596296296296297,-0.0076,48.148148148148145,0.36164615384615384,-0.32502142857142857,0.005596296296296238
4,27,-0.22931481481481483,-0.1872,29.629629629629626,0.21025,-0.4374166666666666,-0.24551543209876547
5,27,-0.05538518518518519,-0.0965,37.03703703703704,0.43083,-0.34139411764705885,-0.055385185185185176
6,27,-0.01651111111111112,-0.0682,44.44444444444444,0.5702916666666668,-0.48595333333333335,-0.016511111111111088
7,27,-0.0032629629629629597,-0.0701,40.74074074074074,0.498190909090909,-0.3480125,-0.0032629629629629953
8,27,0.06451111111111112,-0.0198,44.44444444444444,0.5001166666666667,-0.2839733333333333,0.06451111111111113
9,27,0.036055555555555556,-0.0589,40.74074074074074,0.4818818181818182,-0.27044999999999997,0.03605555555555556
10,27,0.10805185185185184,0.0,48.148148148148145,0.45619230769230773,-0.23177692307692307,0.09946752136752135
11,27,0.05395925925925926,0.0,48.148148148148145,0.34122307692307696,-0.2291538461538462,0.04547207977207973
12,27,-0.03752962962962963,-0.1456,37.03703703703704,0.44035,-0.33855,-0.05006851851851851
13,27,0.10215185185185185,0.0108,51.85185185185185,0.41955000000000003,-0.2832363636363636,0.08117138047138048
14,27,-0.08569629629629628,-0.0527,48.148148148148145,0.3676538461538462,-0.5066642857142857,-0.0856962962962963
15,27,0.01052962962962963,-0.0505,48.148148148148145,0.33441538461538467,-0.2902214285714285,0.010529629629629639
16,27,-0.0902222222222222,-0.0263,48.148148148148145,0.3971538461538462,-0.5427857142857143,-0.09022222222222226
17,27,0.057277777777777775,-0.0078,48.148148148148145,0.4075384615384615,-0.2679642857142857,0.05727777777777773
18,27,-0.20923333333333335,-0.0898,40.74074074074074,0.18134545454545453,-0.47775625,-0.20923333333333333
19,27,-0.03195555555555556,0.0,48.148148148148145,0.26239999999999997,-0.32876923076923076,-0.044132193732193764
20,27,-0.04234444444444444,0.0,48.148148148148145,0.27113076923076923,-0.38899999999999996,-0.07115925925925928
21,27,0.0233,-0.0271,40.74074074074074,0.37785454545454544,-0.23515333333333333,0.014590617283950641
22,27,0.0448,0.0444,59.25925925925925,0.28915625,-0.34169,0.032144814814814765
23,27,-0.11087777777777778,-0.2005,37.03703703703704,0.48588,-0.46191176470588236,-0.11087777777777777
24,27,0.20818148148148147,-0.0467,48.148148148148145,0.6957153846153846,-0.24452857142857143,0.2081814814814814
25,27,0.12134444444444445,-0.0546,48.148148148148145,0.5511,-0.2777142857142857,0.12134444444444442
26,27,-9.629629629630574e-05,-0.0093,48.148148148148145,0.40742307692307694,-0.3785071428571428,-9.629629629631653e-05
27,27,0.12843703703703704,0.0865,59.25925925925925,0.4804125,-0.3835272727272727,0.128437037037037
28,27,-0.10391111111111112,-0.1163,40.74074074074074,0.34086363636363637,-0.40969374999999997,-0.10391111111111109
29,27,0.20677407407407405,0.0431,55.55555555555556,0.7196933333333334,-0.434375,0.20677407407407414
30,27,-0.07776666666666666,-0.0175,44.44444444444444,0.6213083333333334,-0.6825285714285715,-0.10304550264550272
