Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,56,-0.02857321428571428,-0.0889,48.214285714285715,0.9244185185185186,-0.9158413793103449,-0.028573214285714243
2,56,0.33428928571428573,0.11985,62.5,0.9532514285714285,-0.6973142857142857,0.3342892857142857
3,56,-0.1612660714285714,-0.03485,48.214285714285715,0.5131555555555556,-0.7891758620689655,-0.16126607142857138
4,56,0.07032321428571428,0.0973,53.57142857142857,0.68219,-0.68865,0.045728571428571396
5,56,0.1603892857142857,0.1903,53.57142857142857,0.8455100000000001,-0.6301346153846153,0.16038928571428573
6,56,0.05980892857142857,0.08415,55.35714285714286,0.7053129032258066,-0.7406160000000002,0.05980892857142861
7,56,0.04189107142857142,0.08385000000000001,51.78571428571429,0.7938068965517242,-0.7657222222222222,0.04189107142857157
8,56,0.12770535714285716,0.039,53.57142857142857,0.7702833333333334,-0.6137307692307692,0.1277053571428572
9,56,-0.048480357142857144,-0.06534999999999999,44.642857142857146,0.6107679999999999,-0.5801322580645162,-0.048480357142857144
10,56,0.025792857142857138,-0.1709,44.642857142857146,0.638736,-0.4685161290322581,0.025792857142857173
11,56,0.09287857142857144,0.0358,51.78571428571429,0.6148448275862068,-0.4677518518518518,0.0928785714285715
12,56,0.2899607142857143,0.11355,58.92857142857143,0.8025969696969696,-0.4455608695652173,0.2899607142857143
13,56,0.20180178571428573,0.09809999999999999,53.57142857142857,0.7009333333333334,-0.389084,0.1948538571428572
14,56,0.24390535714285713,0.06785,51.78571428571429,0.8204206896551725,-0.3753148148148149,0.24390535714285722
15,56,0.04523571428571428,0.0611,53.57142857142857,0.4450433333333333,-0.41608076923076914,0.045235714285714296
16,56,0.14369285714285712,0.0514,51.78571428571429,0.5969482758620689,-0.343137037037037,0.14369285714285718
17,56,-0.022000000000000002,-0.156,42.857142857142854,0.7070583333333333,-0.56879375,-0.022000000000000075
18,56,0.08651071428571429,0.02975,51.78571428571429,0.5823344827586208,-0.48172400000000004,0.06930628571428579
19,56,-0.03944285714285715,-0.035250000000000004,46.42857142857143,0.5725730769230769,-0.5698566666666667,-0.03944285714285711
20,56,-0.05124285714285714,-0.029,46.42857142857143,0.3835115384615385,-0.42802999999999997,-0.05124285714285709
21,56,0.19824285714285714,0.1502,58.92857142857143,0.6285454545454545,-0.4191478260869565,0.19824285714285714
22,56,0.11738392857142857,0.01165,50.0,0.5469714285714284,-0.31220357142857136,0.11738392857142854
23,56,0.04552142857142856,-0.07425,44.642857142857146,0.6064679999999999,-0.40685483870967737,0.0455214285714286
24,56,0.06860178571428573,-0.09245,44.642857142857146,0.578808,-0.34285483870967737,0.06860178571428577
25,56,0.03813392857142857,0.05495,55.35714285714286,0.29959677419354835,-0.28607999999999995,0.03813392857142861
26,56,-0.036103571428571415,-0.00815,48.214285714285715,0.41801851851851846,-0.4589068965517242,-0.03610357142857146
27,56,0.12491071428571429,0.07475,55.35714285714286,0.5732064516129032,-0.430976,0.12491071428571429
28,56,0.04403214285714285,-0.0278,46.42857142857143,0.40721923076923083,-0.27072999999999997,0.04403214285714291
29,56,0.041400000000000006,0.1108,58.92857142857143,0.402169696969697,-0.47622608695652185,0.04139999999999999
30,56,-0.06544107142857143,-0.0341,44.642857142857146,0.28424,-0.35902333333333336,-0.07185220238095236
