Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,27,-0.022248148148148142,0.029,59.25925925925925,0.41141250000000007,-0.6530272727272727,-0.022248148148148184
2,27,0.08998888888888888,0.0653,62.96296296296296,0.29935882352941184,-0.26594,0.08998888888888892
3,27,-0.16465925925925926,-0.06,48.148148148148145,0.31083076923076924,-0.6061857142857142,-0.16465925925925928
4,27,-0.1171925925925926,0.0068,51.85185185185185,0.2698214285714286,-0.578475,-0.1386175925925926
5,27,0.09744444444444446,0.0338,55.55555555555556,0.37197333333333327,-0.26805454545454543,0.08751649831649831
6,27,0.015696296296296295,-0.0658,37.03703703703704,0.42576,-0.22551764705882354,0.01569629629629629
7,27,-0.06341481481481481,-0.102,40.74074074074074,0.22219090909090908,-0.25976875,-0.0634148148148148
8,27,0.04628518518518519,0.0206,51.85185185185185,0.3043857142857143,-0.250975,0.036989814814814795
9,27,-0.11364814814814815,-0.0807,37.03703703703704,0.18766,-0.29088823529411767,-0.11364814814814816
10,27,-0.05364814814814814,-0.0964,33.33333333333333,0.4314666666666666,-0.3136294117647059,-0.06526405228758175
11,27,0.03041851851851852,0.0274,62.96296296296296,0.1906235294117647,-0.24192999999999998,0.03041851851851851
12,27,-0.16346296296296295,-0.084,33.33333333333333,0.0933888888888889,-0.29188888888888886,-0.16346296296296298
13,27,0.02891111111111111,-0.0223,44.44444444444444,0.4035916666666666,-0.2708333333333333,0.028911111111111082
14,27,-0.03648888888888889,-0.095,33.33333333333333,0.2542,-0.1925294117647059,-0.0436196078431373
15,27,0.031470370370370364,-0.0264,48.148148148148145,0.31423846153846147,-0.23110000000000003,0.0314703703703703
16,27,-0.0976111111111111,-0.0691,37.03703703703704,0.23417,-0.2927764705882353,-0.09761111111111112
17,27,-0.06031851851851852,-0.0792,44.44444444444444,0.17448333333333335,-0.24816,-0.06031851851851851
18,27,0.010814814814814817,-0.0627,40.74074074074074,0.3507454545454545,-0.22288750000000002,0.010814814814814777
19,27,-0.12726666666666667,-0.1175,25.925925925925924,0.20670000000000002,-0.24415499999999998,-0.12726666666666664
20,27,0.040351851851851854,0.0165,51.85185185185185,0.3460214285714286,-0.28883076923076917,0.04035185185185186
21,27,-0.10068888888888888,-0.1626,33.33333333333333,0.3197888888888889,-0.3109277777777778,-0.10068888888888894
22,27,0.009614814814814809,0.006,51.85185185185185,0.2756357142857143,-0.27686923076923076,0.009614814814814826
23,27,-0.023514814814814815,-0.0406,37.03703703703704,0.21234999999999998,-0.1724,-0.029899999999999996
24,27,0.08771851851851852,-0.0257,44.44444444444444,0.34203333333333324,-0.11573333333333333,0.08771851851851847
25,27,0.050470370370370374,0.0087,55.55555555555556,0.25988,-0.21129166666666663,0.05047037037037039
26,27,-0.051788888888888884,-0.0091,44.44444444444444,0.20450833333333338,-0.2568266666666667,-0.05178888888888891
27,27,0.12088148148148149,0.0418,51.85185185185185,0.44090714285714283,-0.22376153846153846,0.12088148148148145
28,27,0.05658888888888889,-0.1365,37.03703703703704,0.57222,-0.2467235294117647,0.05658888888888888
29,27,-0.019622222222222215,-0.045,40.74074074074074,0.32944545454545454,-0.25960625000000004,-0.019622222222222235
30,27,-0.061033333333333335,-0.1197,37.03703703703704,0.36327000000000004,-0.3106235294117647,-0.0610333333333333
