Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,27,-0.01692962962962965,-0.0808,44.44444444444444,0.7859833333333334,-0.65926,-0.016929629629629628
2,27,0.04081481481481482,-0.0277,48.148148148148145,0.44574615384615374,-0.3351928571428571,0.04081481481481475
3,27,-0.03861481481481483,-0.0679,40.74074074074074,0.6603454545454545,-0.51915,-0.03861481481481488
4,27,-0.2084111111111111,-0.2036,37.03703703703704,0.27923,-0.5262125,-0.22790046296296296
5,27,0.19202592592592593,0.2921,70.37037037037037,0.47562105263157894,-0.48151249999999995,0.19202592592592596
6,27,0.11847037037037035,0.0091,51.85185185185185,0.4728142857142857,-0.26313076923076917,0.11847037037037036
7,27,-0.07418518518518517,-0.0845,44.44444444444444,0.2654166666666667,-0.37057142857142855,-0.08791005291005291
8,27,-0.03622222222222222,-0.0278,48.148148148148145,0.3470692307692307,-0.39213571428571425,-0.03622222222222227
9,27,-0.13393703703703702,-0.0719,37.03703703703704,0.30419,-0.3916588235294118,-0.13393703703703702
10,27,-0.11182962962962963,-0.1631,37.03703703703704,0.46969000000000005,-0.4539,-0.11182962962962964
11,27,0.023548148148148148,-0.0546,44.44444444444444,0.4641583333333334,-0.3524357142857143,0.010494973544973557
12,27,-0.1750925925925926,-0.0527,44.44444444444444,0.26614166666666667,-0.5658,-0.1960481481481482
13,27,0.07695925925925927,0.0295,55.55555555555556,0.4641266666666667,-0.40700000000000003,0.07695925925925926
14,27,-0.06611851851851852,-0.1564,37.03703703703704,0.35239000000000004,-0.3123,-0.06611851851851852
15,27,0.05254814814814815,0.0094,51.85185185185185,0.3548785714285714,-0.2730384615384615,0.05254814814814812
16,27,-0.04781481481481481,-0.0673,44.44444444444444,0.3815583333333334,-0.39131333333333335,-0.04781481481481481
17,27,-0.04802222222222222,-0.0339,44.44444444444444,0.31294166666666673,-0.33679333333333333,-0.048022222222222216
18,27,-0.008614814814814811,-0.0965,33.33333333333333,0.5903555555555555,-0.3262235294117647,-0.02069716775599137
19,27,-0.045181481481481475,-0.0192,40.74074074074074,0.36427272727272725,-0.32668125000000003,-0.04518148148148152
20,27,0.059874074074074066,0.0675,62.96296296296296,0.3483941176470588,-0.43061,0.05987407407407405
21,27,-0.1927074074074074,-0.2613,40.74074074074074,0.2955727272727273,-0.5284,-0.19270740740740738
22,27,0.09546296296296297,-0.0198,44.44444444444444,0.5942666666666667,-0.30357999999999996,0.095462962962963
23,27,0.13936296296296297,0.0862,59.25925925925925,0.3602625,-0.18194545454545458,0.1393629629629629
24,27,0.20733703703703701,0.088,59.25925925925925,0.5393,-0.27551818181818183,0.20733703703703701
25,27,-0.008914814814814816,0.0,44.44444444444444,0.28953333333333336,-0.2857769230769231,-0.03008347578347581
26,27,-0.04465185185185185,-0.0418,37.03703703703704,0.5246999999999999,-0.46090000000000003,-0.09586296296296301
27,27,0.12666296296296298,0.0499,59.25925925925925,0.44318124999999997,-0.3671,0.1130666666666666
28,27,0.17224814814814818,-0.0521,44.44444444444444,0.69855,-0.24879333333333334,0.17224814814814815
29,27,-0.019748148148148157,-0.0947,25.925925925925924,0.4581857142857143,-0.19686842105263158,-0.027039571150097474
30,27,-0.11647407407407406,-0.0843,44.44444444444444,0.26097499999999996,-0.4184333333333334,-0.11647407407407415
