Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,55,0.03904181818181815,-0.0899,45.45454545454545,1.180424,-0.91211,0.03904181818181818
2,53,0.22003773584905661,0.1463,58.490566037735846,0.8404709677419357,-0.654209090909091,0.22003773584905673
3,51,0.1427,0.1083,56.86274509803921,0.6707413793103449,-0.5533545454545454,0.14270000000000005
4,49,0.030802040816326523,0.0,48.97959183673469,0.6235458333333334,-0.5606583333333334,0.01936003401360542
5,46,0.14515434782608694,0.04895,50.0,0.6743347826086956,-0.3840260869565218,0.1451543478260869
6,45,0.14806666666666665,0.0381,53.333333333333336,0.7838416666666665,-0.5785333333333333,0.14806666666666662
7,45,-0.0815511111111111,-0.1401,35.55555555555556,0.75133125,-0.5410724137931034,-0.08155111111111107
8,44,0.18454545454545457,-0.0028,47.72727272727273,0.7539619047619047,-0.35059999999999997,0.17657727272727272
9,44,0.12171590909090907,0.0045000000000000005,50.0,0.5365227272727272,-0.2930909090909091,0.12171590909090904
10,42,0.02213095238095239,0.02885,52.38095238095239,0.6016227272727273,-0.61531,0.022130952380952418
11,41,0.11612439024390246,-0.0693,43.90243902439025,0.6660222222222223,-0.3142304347826087,0.1161243902439025
12,40,0.032545,-0.03105,47.5,0.4757736842105263,-0.3684714285714286,0.03254499999999996
13,39,0.0341051282051282,-0.0426,38.46153846153847,0.5543733333333332,-0.3037173913043479,0.02631750278706796
14,38,0.18351578947368422,0.08330000000000001,63.1578947368421,0.4920958333333334,-0.34547857142857147,0.18351578947368422
15,37,0.029994594594594592,0.0314,51.35135135135135,0.6428315789473683,-0.6168888888888888,0.029994594594594526
16,37,-0.1404891891891892,-0.1042,35.13513513513514,0.23720769230769234,-0.345075,-0.14048918918918918
17,35,0.015371428571428576,-0.0763,40.0,0.5792142857142856,-0.3605238095238095,0.015371428571428536
18,32,0.038540624999999995,0.022699999999999998,50.0,0.56289375,-0.4858125,0.038540624999999995
19,31,-0.01405483870967742,-0.0383,48.38709677419355,0.4429066666666666,-0.44245624999999994,-0.014054838709677386
20,31,-0.0879258064516129,0.0577,51.61290322580645,0.33211875,-0.5359733333333333,-0.08792580645161291
21,30,-0.026506666666666675,0.0167,50.0,0.36517333333333324,-0.41818666666666676,-0.02650666666666676
22,28,-0.07163571428571432,-0.010100000000000005,50.0,0.5996714285714286,-0.7429428571428571,-0.07163571428571425
23,25,0.066904,-0.036,48.0,0.621875,-0.445376923076923,0.06690400000000002
24,22,-0.0357681818181818,-0.0368,50.0,0.5951181818181817,-0.6666545454545454,-0.035768181818181866
25,18,-0.015905555555555548,-0.0615,44.44444444444444,0.41812499999999997,-0.36313,-0.01590555555555559
26,13,-0.37524615384615384,-0.4725,30.76923076923077,0.2856,-0.6689555555555555,-0.37524615384615384
27,10,-0.14918000000000003,-0.0849,50.0,0.40800000000000003,-0.7063600000000001,-0.14918000000000003
28,9,-0.24108888888888888,0.0451,55.55555555555556,0.19563999999999998,-0.7869999999999999,-0.24108888888888885
29,7,0.08850000000000002,0.0923,57.14285714285714,0.421,-0.35483333333333333,0.08849999999999997
30,3,0.461,-0.3709,33.33333333333333,2.2159,-0.41645,0.4609999999999998
