Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,55,-0.05293454545454546,-0.0091,49.09090909090909,0.6968111111111112,-0.7759035714285714,-0.052934545454545345
2,53,0.027024528301886796,-0.0604,47.16981132075472,0.49163599999999996,-0.38780714285714285,0.027024528301886785
3,51,0.015080392156862734,-0.038,47.05882352941176,0.41472499999999995,-0.3401592592592593,0.015080392156862715
4,49,-0.1074,-0.1356,42.857142857142854,0.2937095238095238,-0.4082321428571428,-0.1074
5,46,-0.019552173913043484,-0.03775,43.47826086956522,0.353605,-0.31886,-0.02648391304347822
6,45,-0.05733111111111111,-0.102,40.0,0.4562833333333334,-0.3997407407407408,-0.05733111111111111
7,45,-0.08235111111111111,-0.1076,46.666666666666664,0.34130952380952384,-0.4530541666666667,-0.08235111111111112
8,44,0.01438636363636364,-0.07355,45.45454545454545,0.350575,-0.26577083333333335,0.014386363636363642
9,44,0.04394318181818182,-0.0312,43.18181818181818,0.3729,-0.206064,0.04394318181818181
10,42,-0.0842904761904762,-0.02605,40.476190476190474,0.2693764705882353,-0.33831666666666665,-0.09234563492063493
11,41,-0.0662219512195122,-0.0792,41.46341463414634,0.36701176470588237,-0.37309583333333335,-0.06622195121951224
12,40,0.012604999999999995,-0.08085,35.0,0.40377142857142856,-0.20594400000000004,0.007456399999999946
13,39,-0.024620512820512825,-0.1405,43.58974358974359,0.3531470588235294,-0.31653181818181825,-0.024620512820512835
14,38,-0.04155263157894736,-0.02145,42.10526315789473,0.25465625000000003,-0.26921428571428563,-0.04863721804511274
15,37,-0.09362972972972973,-0.0784,37.83783783783784,0.34971428571428576,-0.363491304347826,-0.09362972972972966
16,37,-0.09714054054054054,-0.0462,43.24324324324324,0.21165625,-0.3324142857142857,-0.09714054054054054
17,35,-0.007837142857142855,-0.0409,45.714285714285715,0.40325,-0.3540157894736843,-0.007837142857142876
18,32,-0.048365624999999995,-0.09275,37.5,0.29150000000000004,-0.25228500000000004,-0.04836562500000002
19,31,0.039764516129032264,0.0,48.38709677419355,0.3903133333333333,-0.3081333333333333,0.02982473118279569
20,31,0.023096774193548393,0.0,48.38709677419355,0.36160000000000003,-0.3138666666666666,0.012972043010752748
21,30,-0.008996666666666672,0.0303,53.333333333333336,0.3357125,-0.40295000000000003,-0.008996666666666653
22,28,-0.01555357142857144,0.0067,50.0,0.4223142857142857,-0.4534214285714286,-0.015553571428571444
23,25,-0.095456,0.0185,60.0,0.18234,-0.51215,-0.09545600000000001
24,22,-0.051404545454545446,-0.0922,40.909090909090914,0.2597555555555556,-0.2668230769230769,-0.05140454545454538
25,18,-0.06522222222222222,0.00455,50.0,0.2504333333333333,-0.38087777777777776,-0.06522222222222224
26,13,-0.20675384615384612,-0.1625,30.76923076923077,0.116625,-0.3504777777777778,-0.20675384615384612
27,10,-0.31579999999999997,-0.21395,20.0,0.0894,-0.4171,-0.3158
28,9,0.10076666666666668,-0.0991,44.44444444444444,0.49097500000000005,-0.21139999999999998,0.1007666666666667
29,7,-0.08934285714285714,-0.0715,28.57142857142857,0.1893,-0.2008,-0.08934285714285715
30,3,0.14370000000000002,-0.0562,33.33333333333333,0.6579,-0.1134,0.14369999999999994
