Rank,Count,Avg_Return,Median_Return,Win_Rate,Avg_Win,Avg_Loss,Expectancy
1,56,-0.06741785714285715,-0.04885,48.214285714285715,0.6434481481481482,-0.7292586206896552,-0.06741785714285708
2,56,0.10152142857142857,-0.01325,46.42857142857143,0.6702076923076922,-0.4048344827586207,0.0942922413793103
3,56,-0.07144107142857144,-0.051000000000000004,46.42857142857143,0.36473076923076925,-0.44945666666666667,-0.07144107142857142
4,56,-0.14350535714285714,-0.04795,48.214285714285715,0.25846296296296295,-0.517751724137931,-0.1435053571428571
5,56,-0.04883392857142856,-0.00225,48.214285714285715,0.3120555555555556,-0.3985785714285714,-0.055951403061224425
6,56,-0.04424285714285714,-0.10965,35.714285714285715,0.527485,-0.3618694444444444,-0.04424285714285711
7,56,-0.09626607142857144,-0.1394,28.57142857142857,0.43631875,-0.30929999999999996,-0.09626607142857144
8,56,-0.07050357142857143,-0.14084999999999998,33.92857142857143,0.4129263157894737,-0.31875135135135135,-0.07050357142857142
9,56,0.016050000000000002,0.05255,53.57142857142857,0.3496466666666666,-0.3688692307692308,0.016049999999999953
10,56,-0.07532321428571429,-0.0846,35.714285714285715,0.40682999999999997,-0.35299142857142857,-0.08162663265306119
11,56,-0.06910000000000001,-0.10400000000000001,37.5,0.3676714285714286,-0.3311628571428571,-0.06909999999999997
12,56,-0.011291071428571423,-0.00695,48.214285714285715,0.3461185185185186,-0.35633928571428575,-0.017654272959183648
13,56,-0.0439125,-0.0317,44.642857142857146,0.295312,-0.32806333333333326,-0.049770773809523716
14,56,0.12461785714285714,0.0072499999999999995,53.57142857142857,0.42085,-0.21718846153846155,0.12461785714285713
15,56,-0.03426071428571429,-9.999999999999983e-05,50.0,0.2038642857142857,-0.2723857142857143,-0.0342607142857143
16,56,0.039650000000000005,-0.0162,48.214285714285715,0.36508888888888896,-0.2633448275862069,0.039650000000000046
17,56,-0.04164821428571429,-0.0413,44.642857142857146,0.29027200000000003,-0.31963666666666674,-0.04735601190476191
18,56,-0.007314285714285715,-0.040150000000000005,42.857142857142854,0.3498833333333334,-0.2752125,-0.007314285714285745
19,56,-0.06286785714285716,-0.06720000000000001,37.5,0.23370476190476192,-0.2408114285714285,-0.06286785714285709
20,56,-0.05916071428571429,-0.07819999999999999,46.42857142857143,0.2851076923076923,-0.35752666666666677,-0.059160714285714344
21,56,0.03999107142857143,0.01105,51.78571428571429,0.4067862068965517,-0.3675884615384615,0.03342699175824182
22,56,-0.07799285714285716,-0.06025,42.857142857142854,0.29359583333333333,-0.35668437500000005,-0.0779928571428572
23,56,-0.06882321428571428,-0.08145,37.5,0.3764047619047619,-0.3458411764705882,-0.07499894957983191
24,56,-0.05431428571428571,-0.04335,41.07142857142857,0.28331304347826086,-0.28963030303030307,-0.054314285714285745
25,56,-0.15019107142857144,-0.05525,46.42857142857143,0.30168846153846157,-0.5418199999999999,-0.15019107142857133
26,56,-0.11181964285714285,-0.0267,46.42857142857143,0.22840384615384618,-0.40668,-0.11181964285714283
27,56,-0.09326964285714286,-0.1,39.285714285714285,0.2442590909090909,-0.31167058823529414,-0.0932696428571429
28,56,-0.0776375,-0.0205,46.42857142857143,0.3027923076923077,-0.4213896551724138,-0.08516231527093596
29,56,0.01914285714285714,-0.06709999999999999,46.42857142857143,0.4284423076923077,-0.33558333333333334,0.019142857142857156
30,56,0.028194642857142856,-0.046200000000000005,46.42857142857143,0.5952038461538461,-0.46321333333333325,0.028194642857142932
