Datetime,Close,High,Low,Open,Volume
2026-05-18 09:15:00+05:30,1431.0999755859375,1456.5999755859375,1430.699951171875,1456.5999755859375,75461
2026-05-18 09:30:00+05:30,1435.5999755859375,1437.0999755859375,1428.699951171875,1432.0,96207
2026-05-18 09:45:00+05:30,1432.0,1437.0,1431.0999755859375,1435.5,16605
2026-05-18 10:00:00+05:30,1434.0,1434.5999755859375,1429.5,1432.0,32731
2026-05-18 10:15:00+05:30,1434.9000244140625,1436.0999755859375,1432.300048828125,1433.5999755859375,11403
2026-05-18 10:30:00+05:30,1441.800048828125,1442.0,1434.9000244140625,1434.9000244140625,16838
2026-05-18 10:45:00+05:30,1442.9000244140625,1443.699951171875,1439.300048828125,1441.800048828125,12201
2026-05-18 11:00:00+05:30,1445.4000244140625,1446.800048828125,1442.0999755859375,1443.4000244140625,12561
2026-05-18 11:15:00+05:30,1445.4000244140625,1445.9000244140625,1444.0,1445.4000244140625,8541
2026-05-18 11:30:00+05:30,1443.0999755859375,1447.699951171875,1441.5,1445.199951171875,14332
2026-05-18 11:45:00+05:30,1442.699951171875,1444.699951171875,1441.199951171875,1442.300048828125,8553
2026-05-18 12:00:00+05:30,1449.699951171875,1450.800048828125,1443.0,1443.0999755859375,16927
2026-05-18 12:15:00+05:30,1450.5999755859375,1451.4000244140625,1448.300048828125,1449.699951171875,9409
2026-05-18 12:30:00+05:30,1452.0,1452.800048828125,1450.9000244140625,1451.0999755859375,8350
2026-05-18 12:45:00+05:30,1452.800048828125,1453.5999755859375,1448.300048828125,1452.5,12634
2026-05-18 13:00:00+05:30,1450.300048828125,1454.0,1448.5999755859375,1453.0999755859375,7493
2026-05-18 13:15:00+05:30,1450.5,1452.5,1448.4000244140625,1450.699951171875,10135
2026-05-18 13:30:00+05:30,1450.0,1452.5999755859375,1447.800048828125,1449.9000244140625,12014
2026-05-18 13:45:00+05:30,1450.5,1452.5,1449.800048828125,1450.0999755859375,10027
2026-05-18 14:00:00+05:30,1452.0,1452.5,1447.800048828125,1450.800048828125,8670
2026-05-18 14:15:00+05:30,1452.5999755859375,1452.9000244140625,1450.0999755859375,1452.0,10248
2026-05-18 14:30:00+05:30,1450.699951171875,1452.9000244140625,1449.4000244140625,1452.5,15210
2026-05-18 14:45:00+05:30,1447.4000244140625,1450.699951171875,1445.699951171875,1450.5999755859375,12866
2026-05-18 15:00:00+05:30,1449.0,1452.5,1447.4000244140625,1447.4000244140625,68503
2026-05-18 15:15:00+05:30,1450.199951171875,1453.9000244140625,1447.0999755859375,1448.800048828125,89944
2026-05-19 09:15:00+05:30,1467.199951171875,1470.4000244140625,1455.0,1455.0,37173
2026-05-19 09:30:00+05:30,1466.0,1467.199951171875,1456.199951171875,1467.199951171875,25942
2026-05-19 09:45:00+05:30,1464.0999755859375,1468.199951171875,1464.0,1465.9000244140625,20039
2026-05-19 10:00:00+05:30,1467.199951171875,1468.4000244140625,1462.5,1464.0,16366
2026-05-19 10:15:00+05:30,1467.199951171875,1467.5999755859375,1465.300048828125,1466.199951171875,9929
2026-05-19 10:30:00+05:30,1467.5,1468.0999755859375,1465.0,1467.199951171875,10557
2026-05-19 10:45:00+05:30,1465.800048828125,1469.300048828125,1464.5999755859375,1467.300048828125,18231
2026-05-19 11:00:00+05:30,1461.800048828125,1467.0,1461.5,1466.300048828125,6878
2026-05-19 11:15:00+05:30,1464.5,1464.800048828125,1460.699951171875,1461.800048828125,8082
2026-05-19 11:30:00+05:30,1463.9000244140625,1464.9000244140625,1460.199951171875,1464.699951171875,9330
2026-05-19 11:45:00+05:30,1463.199951171875,1464.699951171875,1463.0,1463.5,7746
2026-05-19 12:00:00+05:30,1462.5999755859375,1464.9000244140625,1461.4000244140625,1463.9000244140625,7215
2026-05-19 12:15:00+05:30,1464.0999755859375,1464.0999755859375,1460.800048828125,1462.0,12046
