Datetime,Close,High,Low,Open,Volume
2026-05-18 09:15:00+05:30,831.0,840.5,830.75,833.4000244140625,204888
2026-05-18 09:30:00+05:30,834.5999755859375,839.0,830.4500122070312,831.5499877929688,122579
2026-05-18 09:45:00+05:30,833.0999755859375,836.4000244140625,831.1500244140625,835.0,184168
2026-05-18 10:00:00+05:30,833.75,834.7000122070312,830.2000122070312,833.6500244140625,103996
2026-05-18 10:15:00+05:30,832.1500244140625,834.2000122070312,831.0,834.0999755859375,40227
2026-05-18 10:30:00+05:30,836.4500122070312,838.0499877929688,832.0,832.25,300666
2026-05-18 10:45:00+05:30,839.2999877929688,839.9500122070312,832.0,836.0,45011
2026-05-18 11:00:00+05:30,840.0,842.3499755859375,838.5,839.5,39373
2026-05-18 11:15:00+05:30,844.3499755859375,845.4500122070312,839.4500122070312,839.5,42937
2026-05-18 11:30:00+05:30,849.75,851.7999877929688,844.1500244140625,844.6500244140625,102976
2026-05-18 11:45:00+05:30,849.7000122070312,851.0,847.75,850.0,119950
2026-05-18 12:00:00+05:30,848.9000244140625,849.8499755859375,846.4500122070312,849.8499755859375,43734
2026-05-18 12:15:00+05:30,847.0999755859375,849.2999877929688,846.1500244140625,848.9000244140625,42007
2026-05-18 12:30:00+05:30,848.0999755859375,851.5,846.9000244140625,847.1500244140625,48052
2026-05-18 12:45:00+05:30,851.5,851.7999877929688,846.25,848.0499877929688,38945
2026-05-18 13:00:00+05:30,849.5499877929688,852.75,849.0,851.4000244140625,46933
2026-05-18 13:15:00+05:30,849.7000122070312,850.5499877929688,847.0,849.4500122070312,23004
2026-05-18 13:30:00+05:30,850.75,850.75,846.0499877929688,849.3499755859375,35766
2026-05-18 13:45:00+05:30,851.5499877929688,853.3499755859375,850.0,850.2999877929688,116864
2026-05-18 14:00:00+05:30,852.9500122070312,853.75,850.0,851.4000244140625,70009
2026-05-18 14:15:00+05:30,853.7000122070312,853.8499755859375,850.7999877929688,852.3499755859375,63354
2026-05-18 14:30:00+05:30,853.5499877929688,854.7999877929688,851.7000122070312,853.6500244140625,46456
2026-05-18 14:45:00+05:30,849.75,854.4000244140625,848.7999877929688,853.5999755859375,74029
2026-05-18 15:00:00+05:30,857.5999755859375,861.2000122070312,849.9500122070312,849.9500122070312,129483
2026-05-18 15:15:00+05:30,857.75,860.5,854.7000122070312,857.0499877929688,150745
2026-05-19 09:15:00+05:30,876.1500244140625,878.5999755859375,850.8499755859375,850.8499755859375,157883
2026-05-19 09:30:00+05:30,870.5999755859375,876.4500122070312,865.2999877929688,876.1500244140625,169155
2026-05-19 09:45:00+05:30,869.3499755859375,876.2999877929688,869.0,870.7000122070312,93024
2026-05-19 10:00:00+05:30,882.5999755859375,882.9500122070312,869.3499755859375,869.3499755859375,81221
2026-05-19 10:15:00+05:30,883.9500122070312,884.6500244140625,880.0,882.6500244140625,81106
2026-05-19 10:30:00+05:30,878.7999877929688,882.7999877929688,878.0999755859375,882.0999755859375,65113
2026-05-19 10:45:00+05:30,883.2999877929688,884.2000122070312,878.4500122070312,878.4500122070312,92526
2026-05-19 11:00:00+05:30,886.5999755859375,888.0,882.0,883.25,103755
2026-05-19 11:15:00+05:30,890.8499755859375,891.0,884.9500122070312,885.9000244140625,177158
2026-05-19 11:30:00+05:30,899.4000244140625,899.7000122070312,890.5499877929688,890.5499877929688,260463
2026-05-19 11:45:00+05:30,898.0499877929688,903.8499755859375,897.2000122070312,899.4000244140625,322156
2026-05-19 12:00:00+05:30,893.7000122070312,899.4000244140625,893.25,898.5,142568
2026-05-19 12:15:00+05:30,894.4500122070312,897.75,893.5,893.7000122070312,131588
2026-05-19 12:30:00+05:30,893.5999755859375,899.2999877929688,892.7999877929688,893.6500244140625,116539
2026-05-19 12:45:00+05:30,893.0,895.5499877929688,892.8499755859375,893.6500244140625,64817
2026-05-19 13:00:00+05:30,886.9000244140625,893.0,886.2000122070312,893.0,170903
2026-05-19 13:15:00+05:30,888.2999877929688,889.7000122070312,886.2000122070312,886.5,42750
2026-05-19 13:30:00+05:30,889.0,890.1500244140625,886.4500122070312,888.5,67040
2026-05-19 13:45:00+05:30,890.5499877929688,891.5499877929688,888.4500122070312,889.1500244140625,63276
2026-05-19 14:00:00+05:30,897.5,902.0,890.4000244140625,890.4000244140625,235751
2026-05-19 14:15:00+05:30,897.1500244140625,899.4500122070312,895.25,897.5,76850
2026-05-19 14:30:00+05:30,895.0,897.7000122070312,893.8499755859375,897.25,55553
2026-05-19 14:45:00+05:30,893.25,894.9000244140625,891.5,894.6500244140625,77430
2026-05-19 15:00:00+05:30,891.5,893.5499877929688,888.2000122070312,893.25,297770
2026-05-19 15:15:00+05:30,892.2000122070312,895.9500122070312,891.25,891.25,400843
2026-05-20 09:15:00+05:30,869.4000244140625,883.2999877929688,868.4000244140625,883.2999877929688,159251
2026-05-20 09:30:00+05:30,872.0,876.0999755859375,868.5999755859375,869.0499877929688,139092
2026-05-20 09:45:00+05:30,864.0,873.4000244140625,864.0,872.5499877929688,757057
2026-05-20 10:00:00+05:30,857.8499755859375,866.3499755859375,857.8499755859375,864.5999755859375,186930
2026-05-20 10:15:00+05:30,858.5,860.7999877929688,856.5,858.8499755859375,146185
2026-05-20 10:30:00+05:30,869.5499877929688,870.5,858.75,858.9000244140625,424399
2026-05-20 10:45:00+05:30,870.2999877929688,871.5999755859375,867.2000122070312,870.0,119575
2026-05-20 11:00:00+05:30,871.0,874.1500244140625,869.4000244140625,870.7000122070312,96190
2026-05-20 11:15:00+05:30,872.5499877929688,874.6500244140625,868.5999755859375,871.25,451885
2026-05-20 11:30:00+05:30,874.25,879.2999877929688,870.2999877929688,872.4000244140625,91198
2026-05-20 11:45:00+05:30,875.8499755859375,878.5499877929688,873.6500244140625,873.6500244140625,41476
2026-05-20 12:00:00+05:30,871.9500122070312,876.1500244140625,871.4500122070312,876.0,41341
2026-05-20 12:15:00+05:30,871.5499877929688,873.75,871.2000122070312,872.0499877929688,65278
2026-05-20 12:30:00+05:30,872.2000122070312,872.4000244140625,871.0,871.6500244140625,24847
2026-05-20 12:45:00+05:30,871.8499755859375,873.5,871.0,872.0999755859375,29301
