Datetime,Close,High,Low,Open,Volume
2026-05-18 09:15:00+05:30,1514.5999755859375,1524.699951171875,1507.800048828125,1513.4000244140625,86091
2026-05-18 09:30:00+05:30,1508.9000244140625,1516.9000244140625,1505.9000244140625,1515.0,59706
2026-05-18 09:45:00+05:30,1500.4000244140625,1509.5999755859375,1497.699951171875,1508.9000244140625,58683
2026-05-18 10:00:00+05:30,1494.5999755859375,1501.9000244140625,1492.4000244140625,1501.4000244140625,80213
2026-05-18 10:15:00+05:30,1496.199951171875,1499.0,1493.0,1495.5,16130
2026-05-18 10:30:00+05:30,1495.5999755859375,1499.300048828125,1493.199951171875,1495.699951171875,17880
2026-05-18 10:45:00+05:30,1499.0,1501.0,1495.0,1495.199951171875,9942
2026-05-18 11:00:00+05:30,1505.300048828125,1507.0,1497.9000244140625,1499.199951171875,24068
2026-05-18 11:15:00+05:30,1499.0,1506.300048828125,1497.5,1505.300048828125,12611
2026-05-18 11:30:00+05:30,1499.4000244140625,1500.9000244140625,1498.5,1499.0,10426
2026-05-18 11:45:00+05:30,1497.5999755859375,1500.0,1497.4000244140625,1499.4000244140625,6304
2026-05-18 12:00:00+05:30,1503.5999755859375,1505.300048828125,1497.300048828125,1497.5999755859375,13533
2026-05-18 12:15:00+05:30,1502.9000244140625,1505.0,1502.5999755859375,1503.9000244140625,7493
2026-05-18 12:30:00+05:30,1502.9000244140625,1503.5999755859375,1501.0999755859375,1502.9000244140625,10633
2026-05-18 12:45:00+05:30,1508.4000244140625,1508.4000244140625,1502.4000244140625,1502.9000244140625,40024
2026-05-18 13:00:00+05:30,1506.199951171875,1510.300048828125,1504.5,1508.699951171875,14042
2026-05-18 13:15:00+05:30,1507.800048828125,1509.800048828125,1506.199951171875,1506.9000244140625,9990
2026-05-18 13:30:00+05:30,1507.5,1508.0,1506.0,1508.0,6286
2026-05-18 13:45:00+05:30,1506.0,1508.5,1505.699951171875,1507.5,22977
2026-05-18 14:00:00+05:30,1505.4000244140625,1506.0,1503.800048828125,1506.0,7520
2026-05-18 14:15:00+05:30,1503.0,1505.4000244140625,1500.300048828125,1505.4000244140625,34139
2026-05-18 14:30:00+05:30,1500.5,1503.4000244140625,1500.199951171875,1503.0,23138
2026-05-18 14:45:00+05:30,1500.0,1500.5999755859375,1498.5,1500.4000244140625,12913
2026-05-18 15:00:00+05:30,1499.9000244140625,1505.800048828125,1499.300048828125,1500.0,176473
2026-05-18 15:15:00+05:30,1498.0999755859375,1500.4000244140625,1498.0999755859375,1499.699951171875,136125
2026-05-19 09:15:00+05:30,1506.800048828125,1514.4000244140625,1500.5,1500.5,54321
2026-05-19 09:30:00+05:30,1509.4000244140625,1512.5,1502.0999755859375,1507.0,78439
2026-05-19 09:45:00+05:30,1510.0,1511.9000244140625,1508.9000244140625,1509.0,59360
2026-05-19 10:00:00+05:30,1518.5,1519.800048828125,1508.5,1510.0,124162
2026-05-19 10:15:00+05:30,1518.5,1519.300048828125,1517.300048828125,1518.5,42048
2026-05-19 10:30:00+05:30,1525.0,1530.0,1518.5,1518.5,133760
2026-05-19 10:45:00+05:30,1521.5,1525.0,1520.0,1524.800048828125,48018
2026-05-19 11:00:00+05:30,1519.5999755859375,1521.5999755859375,1518.0999755859375,1521.5999755859375,74058
2026-05-19 11:15:00+05:30,1518.5999755859375,1520.0,1517.300048828125,1519.5999755859375,27675
