Datetime,Close,High,Low,Open,Volume
2026-05-18 09:15:00+05:30,2573.300048828125,2590.199951171875,2567.0,2587.300048828125,31027
2026-05-18 09:30:00+05:30,2571.39990234375,2578.300048828125,2570.5,2573.39990234375,17985
2026-05-18 09:45:00+05:30,2567.800048828125,2572.0,2563.300048828125,2571.39990234375,18980
2026-05-18 10:00:00+05:30,2562.5,2570.800048828125,2561.199951171875,2569.0,14969
2026-05-18 10:15:00+05:30,2562.300048828125,2567.800048828125,2556.0,2562.60009765625,13859
2026-05-18 10:30:00+05:30,2573.0,2576.60009765625,2563.89990234375,2567.0,18413
2026-05-18 10:45:00+05:30,2584.199951171875,2585.800048828125,2569.699951171875,2572.60009765625,15958
2026-05-18 11:00:00+05:30,2584.0,2586.89990234375,2582.39990234375,2585.0,8534
2026-05-18 11:15:00+05:30,2587.800048828125,2590.0,2581.10009765625,2584.60009765625,10962
2026-05-18 11:30:00+05:30,2587.60009765625,2593.5,2586.89990234375,2587.800048828125,17862
2026-05-18 11:45:00+05:30,2588.5,2593.5,2585.699951171875,2587.199951171875,16811
2026-05-18 12:00:00+05:30,2599.800048828125,2601.800048828125,2583.300048828125,2589.10009765625,75307
2026-05-18 12:15:00+05:30,2605.39990234375,2605.60009765625,2596.5,2599.89990234375,27030
2026-05-18 12:30:00+05:30,2607.699951171875,2613.199951171875,2605.199951171875,2605.5,44954
2026-05-18 12:45:00+05:30,2611.800048828125,2613.60009765625,2603.0,2608.5,39125
2026-05-18 13:00:00+05:30,2611.5,2615.89990234375,2608.0,2612.60009765625,31814
2026-05-18 13:15:00+05:30,2612.800048828125,2614.0,2608.300048828125,2611.0,20173
2026-05-18 13:30:00+05:30,2612.199951171875,2615.0,2610.10009765625,2612.89990234375,17382
2026-05-18 13:45:00+05:30,2612.300048828125,2614.60009765625,2605.39990234375,2612.199951171875,25605
2026-05-18 14:00:00+05:30,2608.89990234375,2612.5,2607.199951171875,2612.300048828125,42200
2026-05-18 14:15:00+05:30,2607.800048828125,2609.10009765625,2603.300048828125,2609.0,46235
2026-05-18 14:30:00+05:30,2609.39990234375,2610.5,2605.60009765625,2607.10009765625,49822
2026-05-18 14:45:00+05:30,2609.0,2613.60009765625,2608.89990234375,2609.39990234375,59589
2026-05-18 15:00:00+05:30,2613.60009765625,2618.89990234375,2609.300048828125,2609.300048828125,109276
2026-05-18 15:15:00+05:30,2614.0,2614.0,2605.60009765625,2613.60009765625,80490
2026-05-19 09:15:00+05:30,2632.60009765625,2645.5,2615.5,2618.89990234375,43169
2026-05-19 09:30:00+05:30,2626.60009765625,2633.0,2611.800048828125,2631.5,28587
2026-05-19 09:45:00+05:30,2619.10009765625,2627.5,2618.89990234375,2626.60009765625,15787
2026-05-19 10:00:00+05:30,2623.60009765625,2625.0,2616.60009765625,2618.89990234375,14096
2026-05-19 10:15:00+05:30,2632.0,2633.0,2622.89990234375,2623.60009765625,13752
2026-05-19 10:30:00+05:30,2635.89990234375,2637.0,2628.0,2632.60009765625,18149
2026-05-19 10:45:00+05:30,2636.89990234375,2639.89990234375,2633.699951171875,2636.0,18267
2026-05-19 11:00:00+05:30,2626.0,2637.89990234375,2626.0,2636.800048828125,19773
2026-05-19 11:15:00+05:30,2624.10009765625,2627.0,2621.0,2626.699951171875,19801
2026-05-19 11:30:00+05:30,2631.5,2631.89990234375,2616.89990234375,2623.800048828125,21701
2026-05-19 11:45:00+05:30,2631.89990234375,2638.5,2630.39990234375,2631.89990234375,22151
2026-05-19 12:00:00+05:30,2628.300048828125,2631.800048828125,2626.800048828125,2631.800048828125,20500
2026-05-19 12:15:00+05:30,2622.5,2627.5,2621.0,2627.5,19929
2026-05-19 12:30:00+05:30,2625.60009765625,2630.0,2621.0,2621.0,24804
2026-05-19 12:45:00+05:30,2624.10009765625,2625.800048828125,2622.39990234375,2625.39990234375,16066
2026-05-19 13:00:00+05:30,2624.5,2625.10009765625,2622.300048828125,2624.300048828125,19310
2026-05-19 13:15:00+05:30,2623.5,2625.89990234375,2621.39990234375,2623.39990234375,19635
2026-05-19 13:30:00+05:30,2619.300048828125,2623.60009765625,2617.89990234375,2623.60009765625,21368
2026-05-19 13:45:00+05:30,2616.10009765625,2620.5,2615.300048828125,2619.300048828125,19324
2026-05-19 14:00:00+05:30,2617.39990234375,2620.39990234375,2615.10009765625,2616.89990234375,20246
2026-05-19 14:15:00+05:30,2613.800048828125,2618.800048828125,2611.0,2617.0,41943
2026-05-19 14:30:00+05:30,2604.5,2614.300048828125,2602.300048828125,2613.199951171875,23967
2026-05-19 14:45:00+05:30,2603.0,2607.60009765625,2601.39990234375,2604.5,28762
2026-05-19 15:00:00+05:30,2601.800048828125,2604.39990234375,2599.0,2603.5,69556
2026-05-19 15:15:00+05:30,2597.60009765625,2604.39990234375,2596.300048828125,2600.699951171875,79894
2026-05-20 09:15:00+05:30,2577.89990234375,2587.0,2572.5,2573.699951171875,36269
2026-05-20 09:30:00+05:30,2600.300048828125,2602.0,2577.5,2577.5,28528
2026-05-20 09:45:00+05:30,2606.60009765625,2612.0,2599.5,2599.5,25583
2026-05-20 10:00:00+05:30,2595.800048828125,2607.0,2593.800048828125,2606.60009765625,15454
